,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
515,12,4096,1024,256,0.75,5,0 days 00:00:00.056523,0 days 00:01:30.094723,96.4,96.4,71
516,12,4096,1024,512,0.5,2,0 days 00:00:00.048080,0 days 00:01:20.910456,91.2,92.0,67
517,12,4096,1024,512,0.5,3,0 days 00:00:00.048080,0 days 00:01:54.335459,97.8,97.8,80
518,12,4096,1024,512,0.5,5,0 days 00:00:00.048080,0 days 00:01:44.735992,96.8,96.8,76
519,12,4096,1024,768,0.25,2,0 days 00:00:00.046028,0 days 00:01:57.105937,96.6,96.6,80
520,12,4096,1024,768,0.25,3,0 days 00:00:00.046028,0 days 00:02:00.346485,97.0,97.2,80
521,12,4096,1024,768,0.25,5,0 days 00:00:00.046028,0 days 00:01:31.308614,96.4,96.6,73
522,12,4096,2048,512,0.75,2,0 days 00:00:00.048121,0 days 00:01:57.884197,96.0,96.0,80
523,12,4096,2048,512,0.75,3,0 days 00:00:00.048121,0 days 00:01:59.524803,98.8,98.8,80
524,12,4096,2048,512,0.75,5,0 days 00:00:00.048121,0 days 00:01:55.059263,96.6,96.8,78
525,12,4096,2048,1024,0.5,2,0 days 00:00:00.044046,0 days 00:01:59.943044,94.6,94.8,80
526,12,4096,2048,1024,0.5,3,0 days 00:00:00.044046,0 days 00:01:47.438589,96.6,96.6,74
527,12,4096,2048,1024,0.5,5,0 days 00:00:00.044046,0 days 00:01:44.399045,96.2,96.6,70
528,12,4096,2048,1536,0.25,2,0 days 00:00:00.040972,0 days 00:02:16.642410,96.2,96.2,80
529,12,4096,2048,1536,0.25,3,0 days 00:00:00.040972,0 days 00:01:39.355654,94.8,95.2,67
530,12,4096,2048,1536,0.25,5,0 days 00:00:00.040972,0 days 00:01:40.801076,96.6,96.6,70
531,12,4096,4096,1024,0.75,2,0 days 00:00:00.042933,0 days 00:01:45.283392,94.2,94.2,74
532,12,4096,4096,1024,0.75,3,0 days 00:00:00.042933,0 days 00:02:03.385409,96.2,96.6,80
533,12,4096,4096,1024,0.75,5,0 days 00:00:00.042933,0 days 00:01:27.613580,96.4,96.6,72
534,12,4096,4096,2048,0.5,2,0 days 00:00:00.045360,0 days 00:02:18.421032,93.4,94.0,80
535,12,4096,4096,2048,0.5,3,0 days 00:00:00.045360,0 days 00:02:01.362358,96.2,96.4,74
536,12,4096,4096,2048,0.5,5,0 days 00:00:00.045360,0 days 00:01:28.787514,96.6,96.8,62
537,12,4096,4096,3072,0.25,2,0 days 00:00:00.039527,0 days 00:01:56.772730,95.4,95.6,80
538,12,4096,4096,3072,0.25,3,0 days 00:00:00.039527,0 days 00:01:44.369817,93.4,93.0,66
539,12,4096,4096,3072,0.25,5,0 days 00:00:00.039527,0 days 00:01:30.727849,95.8,96.4,65
540,15,256,256,64,0.75,2,0 days 00:00:00.336566,0 days 00:00:52.103109,78.2,83.8,62
541,15,256,256,64,0.75,3,0 days 00:00:00.336566,0 days 00:00:30.057145,70.0,76.2,35
542,15,256,256,64,0.75,5,0 days 00:00:00.336566,0 days 00:00:31.541899,78.2,75.0,32
543,15,256,256,128,0.5,2,0 days 00:00:00.037388,0 days 00:01:01.510847,81.0,86.6,57
544,15,256,256,128,0.5,3,0 days 00:00:00.037388,0 days 00:01:00.195378,87.6,85.6,67
545,15,256,256,128,0.5,5,0 days 00:00:00.037388,0 days 00:00:38.460970,89.6,90.4,48
546,15,256,256,192,0.25,2,0 days 00:00:00.036356,0 days 00:01:12.884450,90.4,90.6,80
547,15,256,256,192,0.25,3,0 days 00:00:00.036356,0 days 00:01:03.525081,90.8,92.4,71
548,15,256,256,192,0.25,5,0 days 00:00:00.036356,0 days 00:00:58.289417,93.6,93.6,68
549,15,512,256,64,0.75,2,0 days 00:00:00.045810,0 days 00:00:51.732955,85.6,87.8,65
550,15,512,256,64,0.75,3,0 days 00:00:00.045810,0 days 00:01:04.506037,87.8,89.0,62
551,15,512,256,64,0.75,5,0 days 00:00:00.045810,0 days 00:01:01.482070,90.6,91.6,55
552,15,512,256,128,0.5,2,0 days 00:00:00.039827,0 days 00:00:45.197020,85.4,88.6,65
553,15,512,256,128,0.5,3,0 days 00:00:00.039827,0 days 00:01:10.553924,94.8,95.0,75
554,15,512,256,128,0.5,5,0 days 00:00:00.039827,0 days 00:00:34.847591,79.8,84.0,40
555,15,512,256,192,0.25,2,0 days 00:00:00.038013,0 days 00:00:38.380265,86.2,87.8,57
556,15,512,256,192,0.25,3,0 days 00:00:00.038013,0 days 00:01:03.758368,90.6,91.8,74
557,15,512,256,192,0.25,5,0 days 00:00:00.038013,0 days 00:00:48.081161,90.2,91.4,60
558,15,512,512,128,0.75,2,0 days 00:00:00.039642,0 days 00:00:53.328986,87.2,88.0,64
559,15,512,512,128,0.75,3,0 days 00:00:00.039642,0 days 00:00:54.532522,89.6,88.4,63
560,15,512,512,128,0.75,5,0 days 00:00:00.039642,0 days 00:00:56.858212,92.4,92.8,61
561,15,512,512,256,0.5,2,0 days 00:00:00.036875,0 days 00:01:10.699370,89.8,91.6,69
562,15,512,512,256,0.5,3,0 days 00:00:00.036875,0 days 00:01:09.265430,92.6,93.6,75
563,15,512,512,256,0.5,5,0 days 00:00:00.036875,0 days 00:01:20.035935,95.8,96.0,72
564,15,512,512,384,0.25,2,0 days 00:00:00.036218,0 days 00:00:58.112272,85.4,88.0,66
565,15,512,512,384,0.25,3,0 days 00:00:00.036218,0 days 00:01:26.553980,97.8,97.8,80
566,15,512,512,384,0.25,5,0 days 00:00:00.036218,0 days 00:01:07.166284,96.4,96.6,76
567,15,1024,256,64,0.75,2,0 days 00:00:00.054517,0 days 00:00:55.722731,80.0,84.6,62
568,15,1024,256,64,0.75,3,0 days 00:00:00.054517,0 days 00:01:15.462478,91.8,92.6,66
569,15,1024,256,64,0.75,5,0 days 00:00:00.054517,0 days 00:01:04.310225,88.2,89.8,53
570,15,1024,256,128,0.5,2,0 days 00:00:00.044303,0 days 00:00:58.512544,86.6,88.6,76
571,15,1024,256,128,0.5,3,0 days 00:00:00.044303,0 days 00:00:47.697406,85.4,86.4,54
572,15,1024,256,128,0.5,5,0 days 00:00:00.044303,0 days 00:00:50.739933,89.0,90.2,60
573,15,1024,256,192,0.25,2,0 days 00:00:00.040490,0 days 00:00:32.069115,68.6,79.4,42
574,15,1024,256,192,0.25,3,0 days 00:00:00.040490,0 days 00:00:54.697123,91.8,92.4,64
575,15,1024,256,192,0.25,5,0 days 00:00:00.040490,0 days 00:01:00.019456,91.8,92.6,73
576,15,1024,512,128,0.75,2,0 days 00:00:00.048365,0 days 00:00:44.174025,84.4,86.6,47
577,15,1024,512,128,0.75,3,0 days 00:00:00.048365,0 days 00:01:01.033460,90.4,91.8,61
578,15,1024,512,128,0.75,5,0 days 00:00:00.048365,0 days 00:01:02.816299,91.4,92.4,69
579,15,1024,512,256,0.5,2,0 days 00:00:00.038967,0 days 00:00:48.757381,75.6,84.2,55
580,15,1024,512,256,0.5,3,0 days 00:00:00.038967,0 days 00:01:07.437834,93.4,93.8,78
581,15,1024,512,256,0.5,5,0 days 00:00:00.038967,0 days 00:00:56.399628,93.8,94.4,62
582,15,1024,512,384,0.25,2,0 days 00:00:00.041680,0 days 00:01:06.033751,87.0,89.4,75
583,15,1024,512,384,0.25,3,0 days 00:00:00.041680,0 days 00:01:48.874323,97.4,97.4,80
584,15,1024,512,384,0.25,5,0 days 00:00:00.041680,0 days 00:01:20.328455,95.4,95.8,67
585,15,1024,1024,256,0.75,2,0 days 00:00:00.040183,0 days 00:01:02.339911,85.2,89.4,63
586,15,1024,1024,256,0.75,3,0 days 00:00:00.040183,0 days 00:01:18.295302,92.2,93.0,78
587,15,1024,1024,256,0.75,5,0 days 00:00:00.040183,0 days 00:01:27.374340,93.0,93.8,63
588,15,1024,1024,512,0.5,2,0 days 00:00:00.037549,0 days 00:01:04.006921,90.4,90.4,67
589,15,1024,1024,512,0.5,3,0 days 00:00:00.037549,0 days 00:01:24.648927,95.4,95.6,67
590,15,1024,1024,512,0.5,5,0 days 00:00:00.037549,0 days 00:01:34.181693,96.4,96.6,69
591,15,1024,1024,768,0.25,2,0 days 00:00:00.036313,0 days 00:01:32.599891,95.4,95.8,80
592,15,1024,1024,768,0.25,3,0 days 00:00:00.036313,0 days 00:01:43.883224,96.4,96.6,77
593,15,1024,1024,768,0.25,5,0 days 00:00:00.036313,0 days 00:01:24.228077,95.8,96.0,75
594,15,2048,256,64,0.75,2,0 days 00:00:00.075503,0 days 00:01:22.113047,79.0,84.2,71
595,15,2048,256,64,0.75,3,0 days 00:00:00.075503,0 days 00:01:38.058256,91.0,92.0,68
596,15,2048,256,64,0.75,5,0 days 00:00:00.075503,0 days 00:00:56.072837,86.0,87.6,48
597,15,2048,256,128,0.5,2,0 days 00:00:00.056029,0 days 00:01:14.595232,88.0,89.8,74
598,15,2048,256,128,0.5,3,0 days 00:00:00.056029,0 days 00:00:41.485123,79.4,83.6,42
599,15,2048,256,128,0.5,5,0 days 00:00:00.056029,0 days 00:00:55.097993,86.6,88.6,54
600,15,2048,256,192,0.25,2,0 days 00:00:00.048575,0 days 00:00:51.809107,75.4,83.4,54
601,15,2048,256,192,0.25,3,0 days 00:00:00.048575,0 days 00:01:02.759925,89.0,89.0,61
602,15,2048,256,192,0.25,5,0 days 00:00:00.048575,0 days 00:01:04.663130,90.8,91.8,60
603,15,2048,512,128,0.75,2,0 days 00:00:00.055249,0 days 00:00:57.454097,79.2,82.4,52
604,15,2048,512,128,0.75,3,0 days 00:00:00.055249,0 days 00:01:02.205704,81.2,85.6,56
605,15,2048,512,128,0.75,5,0 days 00:00:00.055249,0 days 00:00:53.241336,85.4,87.6,46
606,15,2048,512,256,0.5,2,0 days 00:00:00.045469,0 days 00:01:34.470821,89.2,90.4,74
607,15,2048,512,256,0.5,3,0 days 00:00:00.045469,0 days 00:01:06.546436,86.0,88.8,63
608,15,2048,512,256,0.5,5,0 days 00:00:00.045469,0 days 00:01:16.609202,95.4,95.8,73
609,15,2048,512,384,0.25,2,0 days 00:00:00.041862,0 days 00:00:58.930537,90.2,91.6,76
610,15,2048,512,384,0.25,3,0 days 00:00:00.041862,0 days 00:01:53.360652,95.4,96.0,80
611,15,2048,512,384,0.25,5,0 days 00:00:00.041862,0 days 00:01:23.857283,94.8,95.0,74
612,15,2048,1024,256,0.75,2,0 days 00:00:00.044767,0 days 00:00:55.629964,84.0,87.2,56
613,15,2048,1024,256,0.75,3,0 days 00:00:00.044767,0 days 00:01:24.295064,89.2,89.4,66
614,15,2048,1024,256,0.75,5,0 days 00:00:00.044767,0 days 00:01:21.429977,96.0,96.4,73
615,15,2048,1024,512,0.5,2,0 days 00:00:00.042946,0 days 00:01:37.945907,92.2,93.2,66
616,15,2048,1024,512,0.5,3,0 days 00:00:00.042946,0 days 00:01:38.203002,94.0,94.6,67
617,15,2048,1024,512,0.5,5,0 days 00:00:00.042946,0 days 00:01:28.396384,95.8,95.8,80
618,15,2048,1024,768,0.25,2,0 days 00:00:00.037556,0 days 00:01:22.360934,91.2,92.6,67
619,15,2048,1024,768,0.25,3,0 days 00:00:00.037556,0 days 00:01:49.731199,97.0,97.0,79
620,15,2048,1024,768,0.25,5,0 days 00:00:00.037556,0 days 00:01:38.766272,96.4,96.6,75
621,15,2048,2048,512,0.75,2,0 days 00:00:00.040305,0 days 00:01:29.009084,94.4,95.0,80
622,15,2048,2048,512,0.75,3,0 days 00:00:00.040305,0 days 00:02:15.172415,98.0,98.0,79
623,15,2048,2048,512,0.75,5,0 days 00:00:00.040305,0 days 00:01:39.994354,96.4,96.6,76
624,15,2048,2048,1024,0.5,2,0 days 00:00:00.038232,0 days 00:01:39.044070,90.0,91.2,66
625,15,2048,2048,1024,0.5,3,0 days 00:00:00.038232,0 days 00:01:55.422151,96.6,96.8,80
626,15,2048,2048,1024,0.5,5,0 days 00:00:00.038232,0 days 00:01:25.084536,95.6,95.8,69
627,15,2048,2048,1536,0.25,2,0 days 00:00:00.037528,0 days 00:01:48.882986,93.4,94.0,80
628,15,2048,2048,1536,0.25,3,0 days 00:00:00.037528,0 days 00:01:59.187903,96.6,96.8,80
629,15,2048,2048,1536,0.25,5,0 days 00:00:00.037528,0 days 00:01:32.980144,96.4,96.4,70
630,15,4096,256,64,0.75,2,0 days 00:00:00.109133,0 days 00:01:17.929240,88.2,90.0,72
631,15,4096,256,64,0.75,3,0 days 00:00:00.109133,0 days 00:01:46.692712,88.4,90.0,70
632,15,4096,256,64,0.75,5,0 days 00:00:00.109133,0 days 00:01:13.445036,83.4,86.2,51
633,15,4096,256,128,0.5,2,0 days 00:00:00.076683,0 days 00:01:03.944688,75.6,83.8,61
634,15,4096,256,128,0.5,3,0 days 00:00:00.076683,0 days 00:01:17.041356,91.0,92.0,62
635,15,4096,256,128,0.5,5,0 days 00:00:00.076683,0 days 00:01:09.802475,85.2,87.8,55
636,15,4096,256,192,0.25,2,0 days 00:00:00.064980,0 days 00:01:20.181565,88.0,90.4,67
637,15,4096,256,192,0.25,3,0 days 00:00:00.064980,0 days 00:01:22.965325,90.0,91.4,71
638,15,4096,256,192,0.25,5,0 days 00:00:00.064980,0 days 00:01:03.988817,89.6,90.6,53
639,15,4096,512,128,0.75,2,0 days 00:00:00.077420,0 days 00:00:54.270921,79.6,84.4,52
640,15,4096,512,128,0.75,3,0 days 00:00:00.077420,0 days 00:01:31.491708,91.6,92.8,69
641,15,4096,512,128,0.75,5,0 days 00:00:00.077420,0 days 00:01:11.550486,84.8,87.2,58
642,15,4096,512,256,0.5,2,0 days 00:00:00.057417,0 days 00:01:20.693211,88.6,90.4,63
643,15,4096,512,256,0.5,3,0 days 00:00:00.057417,0 days 00:01:20.043062,88.6,90.4,66
644,15,4096,512,256,0.5,5,0 days 00:00:00.057417,0 days 00:01:26.367867,93.8,94.2,63
645,15,4096,512,384,0.25,2,0 days 00:00:00.049380,0 days 00:01:24.896526,88.2,90.0,66
646,15,4096,512,384,0.25,3,0 days 00:00:00.049380,0 days 00:02:24.728569,96.6,96.8,80
647,15,4096,512,384,0.25,5,0 days 00:00:00.049380,0 days 00:01:50.697398,95.4,95.8,78
648,15,4096,1024,256,0.75,2,0 days 00:00:00.056293,0 days 00:01:30.960768,90.6,92.0,73
649,15,4096,1024,256,0.75,3,0 days 00:00:00.056293,0 days 00:01:22.583600,88.6,89.6,64
650,15,4096,1024,256,0.75,5,0 days 00:00:00.056293,0 days 00:01:31.762434,93.8,94.2,67
651,15,4096,1024,512,0.5,2,0 days 00:00:00.046736,0 days 00:01:37.888200,93.0,93.8,75
652,15,4096,1024,512,0.5,3,0 days 00:00:00.046736,0 days 00:01:51.042621,94.6,94.4,67
653,15,4096,1024,512,0.5,5,0 days 00:00:00.046736,0 days 00:02:00.551918,96.8,96.8,80
654,15,4096,1024,768,0.25,2,0 days 00:00:00.044619,0 days 00:01:21.687967,93.8,94.0,68
655,15,4096,1024,768,0.25,3,0 days 00:00:00.044619,0 days 00:02:12.282132,97.4,97.4,80
656,15,4096,1024,768,0.25,5,0 days 00:00:00.044619,0 days 00:01:49.702120,95.8,96.2,79
657,15,4096,2048,512,0.75,2,0 days 00:00:00.046564,0 days 00:01:32.046312,92.8,92.8,67
658,15,4096,2048,512,0.75,3,0 days 00:00:00.046564,0 days 00:02:21.069602,97.4,97.4,80
659,15,4096,2048,512,0.75,5,0 days 00:00:00.046564,0 days 00:01:54.587096,96.4,96.4,75
660,15,4096,2048,1024,0.5,2,0 days 00:00:00.040281,0 days 00:01:56.954936,94.2,94.8,80
661,15,4096,2048,1024,0.5,3,0 days 00:00:00.040281,0 days 00:02:46.955643,97.2,97.2,80
662,15,4096,2048,1024,0.5,5,0 days 00:00:00.040281,0 days 00:01:33.616072,95.2,95.6,68
663,15,4096,2048,1536,0.25,2,0 days 00:00:00.040927,0 days 00:02:13.599417,94.4,94.4,80
664,15,4096,2048,1536,0.25,3,0 days 00:00:00.040927,0 days 00:02:15.650291,96.2,96.2,80
665,15,4096,2048,1536,0.25,5,0 days 00:00:00.040927,0 days 00:01:48.555665,96.4,96.6,78
666,15,4096,4096,1024,0.75,2,0 days 00:00:00.040709,0 days 00:02:14.821881,95.4,95.4,80
667,15,4096,4096,1024,0.75,3,0 days 00:00:00.040709,0 days 00:02:21.424611,96.8,96.8,77
668,15,4096,4096,1024,0.75,5,0 days 00:00:00.040709,0 days 00:02:00.491725,96.2,96.4,77
669,15,4096,4096,2048,0.5,2,0 days 00:00:00.039239,0 days 00:01:58.335817,93.2,93.8,80
670,15,4096,4096,2048,0.5,3,0 days 00:00:00.039239,0 days 00:02:03.479017,95.6,95.8,76
671,15,4096,4096,2048,0.5,5,0 days 00:00:00.039239,0 days 00:01:50.179410,95.8,96.4,68
672,15,4096,4096,3072,0.25,2,0 days 00:00:00.038648,0 days 00:02:03.516479,94.2,94.6,72
673,15,4096,4096,3072,0.25,3,0 days 00:00:00.038648,0 days 00:02:27.501865,96.6,96.8,79
674,15,4096,4096,3072,0.25,5,0 days 00:00:00.038648,0 days 00:01:59.347781,95.4,96.0,78
675,18,256,256,64,0.75,2,0 days 00:00:00.319877,0 days 00:01:12.445347,82.2,86.0,61
676,18,256,256,64,0.75,3,0 days 00:00:00.319877,0 days 00:00:25.840389,65.2,74.6,28
677,18,256,256,64,0.75,5,0 days 00:00:00.319877,0 days 00:00:48.718661,74.6,82.2,43
678,18,256,256,128,0.5,2,0 days 00:00:00.042549,0 days 00:01:02.414423,87.8,89.6,72
679,18,256,256,128,0.5,3,0 days 00:00:00.042549,0 days 00:01:05.014354,86.0,89.0,67
680,18,256,256,128,0.5,5,0 days 00:00:00.042549,0 days 00:01:03.478862,91.0,92.0,70
681,18,256,256,192,0.25,2,0 days 00:00:00.037045,0 days 00:01:05.111766,89.4,90.4,76
682,18,256,256,192,0.25,3,0 days 00:00:00.037045,0 days 00:00:58.060730,86.2,89.0,65
683,18,256,256,192,0.25,5,0 days 00:00:00.037045,0 days 00:01:03.507018,93.0,93.2,73
684,18,512,256,64,0.75,2,0 days 00:00:00.049024,0 days 00:01:01.762631,83.6,87.0,60
685,18,512,256,64,0.75,3,0 days 00:00:00.049024,0 days 00:01:37.389381,93.2,93.6,77
686,18,512,256,64,0.75,5,0 days 00:00:00.049024,0 days 00:01:10.241912,90.6,91.8,64
687,18,512,256,128,0.5,2,0 days 00:00:00.039570,0 days 00:01:17.997860,89.2,90.8,74
688,18,512,256,128,0.5,3,0 days 00:00:00.039570,0 days 00:01:11.248401,92.8,93.6,73
689,18,512,256,128,0.5,5,0 days 00:00:00.039570,0 days 00:00:55.951587,83.4,87.0,56
690,18,512,256,192,0.25,2,0 days 00:00:00.039830,0 days 00:00:52.582852,85.4,88.0,67
691,18,512,256,192,0.25,3,0 days 00:00:00.039830,0 days 00:01:03.593505,84.2,88.8,69
692,18,512,256,192,0.25,5,0 days 00:00:00.039830,0 days 00:00:32.412823,72.4,80.0,38
693,18,512,512,128,0.75,2,0 days 00:00:00.040119,0 days 00:01:04.550715,89.4,90.8,74
694,18,512,512,128,0.75,3,0 days 00:00:00.040119,0 days 00:01:26.207935,94.4,94.8,75
695,18,512,512,128,0.75,5,0 days 00:00:00.040119,0 days 00:00:59.467288,91.6,92.4,64
696,18,512,512,256,0.5,2,0 days 00:00:00.038397,0 days 00:01:03.762143,94.6,95.2,80
697,18,512,512,256,0.5,3,0 days 00:00:00.038397,0 days 00:00:54.974807,89.8,91.2,66
698,18,512,512,256,0.5,5,0 days 00:00:00.038397,0 days 00:01:05.965869,92.2,93.0,70
699,18,512,512,384,0.25,2,0 days 00:00:00.037093,0 days 00:00:54.284790,85.4,88.4,66
700,18,512,512,384,0.25,3,0 days 00:00:00.037093,0 days 00:01:05.474418,87.8,91.0,65
701,18,512,512,384,0.25,5,0 days 00:00:00.037093,0 days 00:01:06.235168,96.2,96.6,73
702,18,1024,256,64,0.75,2,0 days 00:00:00.056904,0 days 00:00:58.294982,79.0,83.8,55
703,18,1024,256,64,0.75,3,0 days 00:00:00.056904,0 days 00:01:37.477783,88.8,90.2,71
704,18,1024,256,64,0.75,5,0 days 00:00:00.056904,0 days 00:01:14.007106,85.8,88.2,61
705,18,1024,256,128,0.5,2,0 days 00:00:00.045543,0 days 00:01:03.758234,89.2,90.4,78
706,18,1024,256,128,0.5,3,0 days 00:00:00.045543,0 days 00:00:50.796437,84.8,87.4,51
707,18,1024,256,128,0.5,5,0 days 00:00:00.045543,0 days 00:00:54.494382,88.2,89.8,60
708,18,1024,256,192,0.25,2,0 days 00:00:00.043596,0 days 00:00:48.251667,86.8,89.4,70
709,18,1024,256,192,0.25,3,0 days 00:00:00.043596,0 days 00:00:47.110069,80.0,84.8,56
710,18,1024,256,192,0.25,5,0 days 00:00:00.043596,0 days 00:00:55.197674,90.2,91.6,68
711,18,1024,512,128,0.75,2,0 days 00:00:00.045872,0 days 00:01:19.759305,85.8,88.4,56
712,18,1024,512,128,0.75,3,0 days 00:00:00.045872,0 days 00:01:31.319044,88.4,90.2,72
713,18,1024,512,128,0.75,5,0 days 00:00:00.045872,0 days 00:00:58.502935,89.8,91.0,61
714,18,1024,512,256,0.5,2,0 days 00:00:00.041862,0 days 00:00:51.206037,83.4,87.4,61
715,18,1024,512,256,0.5,3,0 days 00:00:00.041862,0 days 00:00:52.429145,91.0,91.4,61
716,18,1024,512,256,0.5,5,0 days 00:00:00.041862,0 days 00:00:54.694792,90.8,91.6,61
717,18,1024,512,384,0.25,2,0 days 00:00:00.038880,0 days 00:01:09.430972,87.8,89.8,74
718,18,1024,512,384,0.25,3,0 days 00:00:00.038880,0 days 00:01:25.838990,96.0,96.0,78
719,18,1024,512,384,0.25,5,0 days 00:00:00.038880,0 days 00:01:07.742183,94.2,95.0,72
720,18,1024,1024,256,0.75,2,0 days 00:00:00.040665,0 days 00:01:08.342038,91.0,92.0,80
721,18,1024,1024,256,0.75,3,0 days 00:00:00.040665,0 days 00:01:11.508967,84.2,87.0,65
722,18,1024,1024,256,0.75,5,0 days 00:00:00.040665,0 days 00:01:27.872645,94.0,94.0,73
723,18,1024,1024,512,0.5,2,0 days 00:00:00.038403,0 days 00:01:32.930582,93.6,94.6,79
724,18,1024,1024,512,0.5,3,0 days 00:00:00.038403,0 days 00:02:05.320438,97.2,97.2,80
725,18,1024,1024,512,0.5,5,0 days 00:00:00.038403,0 days 00:01:31.074217,96.2,96.4,76
726,18,1024,1024,768,0.25,2,0 days 00:00:00.037560,0 days 00:01:50.820653,95.8,95.8,80
727,18,1024,1024,768,0.25,3,0 days 00:00:00.037560,0 days 00:01:59.146626,96.2,96.4,80
728,18,1024,1024,768,0.25,5,0 days 00:00:00.037560,0 days 00:01:19.032856,95.6,96.2,71
729,18,2048,256,64,0.75,2,0 days 00:00:00.079215,0 days 00:01:43.775472,83.6,87.0,72
730,18,2048,256,64,0.75,3,0 days 00:00:00.079215,0 days 00:01:37.656976,88.8,90.4,72
731,18,2048,256,64,0.75,5,0 days 00:00:00.079215,0 days 00:01:27.698351,86.8,89.0,63
732,18,2048,256,128,0.5,2,0 days 00:00:00.057168,0 days 00:01:11.875331,87.4,89.4,73
733,18,2048,256,128,0.5,3,0 days 00:00:00.057168,0 days 00:01:11.468127,84.4,88.0,62
734,18,2048,256,128,0.5,5,0 days 00:00:00.057168,0 days 00:00:57.011746,82.8,87.0,47
735,18,2048,256,192,0.25,2,0 days 00:00:00.050566,0 days 00:01:01.222799,87.4,89.8,71
736,18,2048,256,192,0.25,3,0 days 00:00:00.050566,0 days 00:01:22.913422,86.0,88.8,67
737,18,2048,256,192,0.25,5,0 days 00:00:00.050566,0 days 00:01:12.807251,91.4,92.2,67
738,18,2048,512,128,0.75,2,0 days 00:00:00.056481,0 days 00:01:31.854503,88.8,90.0,76
739,18,2048,512,128,0.75,3,0 days 00:00:00.056481,0 days 00:01:13.005999,85.6,88.4,62
740,18,2048,512,128,0.75,5,0 days 00:00:00.056481,0 days 00:00:50.396883,82.8,86.0,42
741,18,2048,512,256,0.5,2,0 days 00:00:00.046964,0 days 00:01:26.556591,89.6,91.0,76
742,18,2048,512,256,0.5,3,0 days 00:00:00.046964,0 days 00:01:17.011433,85.2,88.0,70
743,18,2048,512,256,0.5,5,0 days 00:00:00.046964,0 days 00:01:29.905546,93.2,93.6,69
744,18,2048,512,384,0.25,2,0 days 00:00:00.043468,0 days 00:00:59.440558,87.8,89.8,63
745,18,2048,512,384,0.25,3,0 days 00:00:00.043468,0 days 00:01:40.949925,95.2,95.8,79
746,18,2048,512,384,0.25,5,0 days 00:00:00.043468,0 days 00:01:36.063825,96.2,96.2,74
747,18,2048,1024,256,0.75,2,0 days 00:00:00.045985,0 days 00:01:07.673784,89.2,90.0,63
748,18,2048,1024,256,0.75,3,0 days 00:00:00.045985,0 days 00:01:11.394346,87.0,88.8,58
749,18,2048,1024,256,0.75,5,0 days 00:00:00.045985,0 days 00:01:32.398897,95.6,95.8,75
750,18,2048,1024,512,0.5,2,0 days 00:00:00.040667,0 days 00:01:42.511114,94.8,95.4,80
751,18,2048,1024,512,0.5,3,0 days 00:00:00.040667,0 days 00:02:16.637903,97.8,97.8,80
752,18,2048,1024,512,0.5,5,0 days 00:00:00.040667,0 days 00:01:42.865723,95.8,96.0,80
753,18,2048,1024,768,0.25,2,0 days 00:00:00.038767,0 days 00:01:39.408756,93.6,94.2,79
754,18,2048,1024,768,0.25,3,0 days 00:00:00.038767,0 days 00:01:31.171816,92.2,92.2,66
755,18,2048,1024,768,0.25,5,0 days 00:00:00.038767,0 days 00:01:38.769243,95.4,95.8,80
756,18,2048,2048,512,0.75,2,0 days 00:00:00.040200,0 days 00:01:26.928828,94.8,95.0,79
757,18,2048,2048,512,0.75,3,0 days 00:00:00.040200,0 days 00:02:05.916663,97.0,97.2,80
758,18,2048,2048,512,0.75,5,0 days 00:00:00.040200,0 days 00:01:40.222640,95.6,95.8,73
759,18,2048,2048,1024,0.5,2,0 days 00:00:00.038489,0 days 00:01:45.030977,92.6,93.0,80
760,18,2048,2048,1024,0.5,3,0 days 00:00:00.038489,0 days 00:01:57.908600,96.2,96.6,80
761,18,2048,2048,1024,0.5,5,0 days 00:00:00.038489,0 days 00:01:20.313146,96.6,96.6,67
762,18,2048,2048,1536,0.25,2,0 days 00:00:00.036932,0 days 00:02:00.041815,94.2,94.4,78
763,18,2048,2048,1536,0.25,3,0 days 00:00:00.036932,0 days 00:01:29.554523,93.2,93.4,66
764,18,2048,2048,1536,0.25,5,0 days 00:00:00.036932,0 days 00:01:42.687611,96.0,96.4,72
765,18,4096,256,64,0.75,2,0 days 00:00:00.111343,0 days 00:01:53.356005,91.4,92.2,69
766,18,4096,256,64,0.75,3,0 days 00:00:00.111343,0 days 00:01:31.839139,80.4,85.8,64
767,18,4096,256,64,0.75,5,0 days 00:00:00.111343,0 days 00:01:37.110966,88.0,89.8,63
768,18,4096,256,128,0.5,2,0 days 00:00:00.077474,0 days 00:01:16.709819,81.2,85.0,55
769,18,4096,256,128,0.5,3,0 days 00:00:00.077474,0 days 00:01:14.933387,86.4,88.0,56
770,18,4096,256,128,0.5,5,0 days 00:00:00.077474,0 days 00:00:45.917036,80.6,84.2,42
771,18,4096,256,192,0.25,2,0 days 00:00:00.065258,0 days 00:01:02.317570,82.6,86.2,57
772,18,4096,256,192,0.25,3,0 days 00:00:00.065258,0 days 00:01:22.673760,85.6,88.8,71
773,18,4096,256,192,0.25,5,0 days 00:00:00.065258,0 days 00:01:07.849847,87.6,89.8,52
774,18,4096,512,128,0.75,2,0 days 00:00:00.077796,0 days 00:01:25.451986,77.4,84.0,57
775,18,4096,512,128,0.75,3,0 days 00:00:00.077796,0 days 00:01:34.680913,86.4,88.8,68
