,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
515,12,4096,1024,256,0.75,5,0 days 00:00:00.068664,0 days 00:01:14.040786,93.0,93.0,66
516,12,4096,1024,512,0.5,2,0 days 00:00:00.063777,0 days 00:00:46.829793,89.0,88.8,52
517,12,4096,1024,512,0.5,3,0 days 00:00:00.063777,0 days 00:00:33.586624,90.4,90.4,41
518,12,4096,1024,512,0.5,5,0 days 00:00:00.063777,0 days 00:00:56.564754,92.2,92.2,50
519,12,4096,1024,768,0.25,2,0 days 00:00:00.058065,0 days 00:00:41.449344,88.4,88.2,46
520,12,4096,1024,768,0.25,3,0 days 00:00:00.058065,0 days 00:00:47.032629,91.8,91.6,47
521,12,4096,1024,768,0.25,5,0 days 00:00:00.058065,0 days 00:01:41.143820,95.2,95.2,74
522,12,4096,2048,512,0.75,2,0 days 00:00:00.061636,0 days 00:00:48.431023,88.8,87.8,52
523,12,4096,2048,512,0.75,3,0 days 00:00:00.061636,0 days 00:00:56.668529,91.2,91.0,56
524,12,4096,2048,512,0.75,5,0 days 00:00:00.061636,0 days 00:01:27.493260,95.4,95.4,78
525,12,4096,2048,1024,0.5,2,0 days 00:00:00.059013,0 days 00:00:35.331190,88.2,88.0,48
526,12,4096,2048,1024,0.5,3,0 days 00:00:00.059013,0 days 00:01:00.201043,92.4,92.4,72
527,12,4096,2048,1024,0.5,5,0 days 00:00:00.059013,0 days 00:01:38.135951,96.2,96.2,70
528,12,4096,2048,1536,0.25,2,0 days 00:00:00.055397,0 days 00:00:49.572335,89.8,89.8,56
529,12,4096,2048,1536,0.25,3,0 days 00:00:00.055397,0 days 00:01:22.108685,94.4,94.4,75
530,12,4096,2048,1536,0.25,5,0 days 00:00:00.055397,0 days 00:01:31.761186,95.4,95.4,80
531,12,4096,4096,1024,0.75,2,0 days 00:00:00.059526,0 days 00:00:44.679734,88.8,88.4,46
532,12,4096,4096,1024,0.75,3,0 days 00:00:00.059526,0 days 00:01:20.976830,93.4,93.4,75
533,12,4096,4096,1024,0.75,5,0 days 00:00:00.059526,0 days 00:01:55.915421,95.6,95.6,80
534,12,4096,4096,2048,0.5,2,0 days 00:00:00.054636,0 days 00:00:47.424708,90.2,90.2,53
535,12,4096,4096,2048,0.5,3,0 days 00:00:00.054636,0 days 00:01:34.461686,95.2,95.6,80
536,12,4096,4096,2048,0.5,5,0 days 00:00:00.054636,0 days 00:01:38.182043,96.0,96.0,79
537,12,4096,4096,3072,0.25,2,0 days 00:00:00.054622,0 days 00:00:57.832739,90.2,90.2,63
538,12,4096,4096,3072,0.25,3,0 days 00:00:00.054622,0 days 00:01:59.851563,95.4,95.6,72
539,12,4096,4096,3072,0.25,5,0 days 00:00:00.054622,0 days 00:01:33.867624,94.8,94.8,72
540,15,256,256,64,0.75,2,0 days 00:00:00.056027,0 days 00:01:22.213034,86.4,85.6,63
541,15,256,256,64,0.75,3,0 days 00:00:00.056027,0 days 00:01:13.708809,84.2,84.8,54
542,15,256,256,64,0.75,5,0 days 00:00:00.056027,0 days 00:01:26.126421,89.4,89.4,59
543,15,256,256,128,0.5,2,0 days 00:00:00.052737,0 days 00:00:48.998795,56.8,73.6,42
544,15,256,256,128,0.5,3,0 days 00:00:00.052737,0 days 00:00:41.179322,82.6,80.0,39
545,15,256,256,128,0.5,5,0 days 00:00:00.052737,0 days 00:01:32.868530,90.2,90.0,72
546,15,256,256,192,0.25,2,0 days 00:00:00.051326,0 days 00:00:37.258240,53.8,71.4,35
547,15,256,256,192,0.25,3,0 days 00:00:00.051326,0 days 00:00:55.906541,86.6,86.2,54
548,15,256,256,192,0.25,5,0 days 00:00:00.051326,0 days 00:01:08.477947,88.4,88.4,59
549,15,512,256,64,0.75,2,0 days 00:00:00.056997,0 days 00:01:10.363795,80.6,85.2,65
550,15,512,256,64,0.75,3,0 days 00:00:00.056997,0 days 00:01:14.515391,86.0,87.2,49
551,15,512,256,64,0.75,5,0 days 00:00:00.056997,0 days 00:01:13.011566,91.0,91.2,51
552,15,512,256,128,0.5,2,0 days 00:00:00.056495,0 days 00:01:22.467198,89.2,89.2,64
553,15,512,256,128,0.5,3,0 days 00:00:00.056495,0 days 00:00:57.016513,88.6,88.2,47
554,15,512,256,128,0.5,5,0 days 00:00:00.056495,0 days 00:00:48.211095,88.6,88.6,35
555,15,512,256,192,0.25,2,0 days 00:00:00.054962,0 days 00:01:15.167795,88.6,88.2,63
556,15,512,256,192,0.25,3,0 days 00:00:00.054962,0 days 00:00:47.820249,88.0,87.4,38
557,15,512,256,192,0.25,5,0 days 00:00:00.054962,0 days 00:01:07.583069,91.4,91.2,57
558,15,512,512,128,0.75,2,0 days 00:00:00.053107,0 days 00:01:25.628342,89.2,89.0,68
559,15,512,512,128,0.75,3,0 days 00:00:00.053107,0 days 00:01:07.413793,89.8,89.4,54
560,15,512,512,128,0.75,5,0 days 00:00:00.053107,0 days 00:01:00.665673,91.2,91.2,44
561,15,512,512,256,0.5,2,0 days 00:00:00.050108,0 days 00:01:32.940468,89.4,89.4,68
562,15,512,512,256,0.5,3,0 days 00:00:00.050108,0 days 00:01:03.584846,91.2,91.0,50
563,15,512,512,256,0.5,5,0 days 00:00:00.050108,0 days 00:00:45.918056,90.6,90.8,38
564,15,512,512,384,0.25,2,0 days 00:00:00.051565,0 days 00:00:51.777873,84.2,85.8,47
565,15,512,512,384,0.25,3,0 days 00:00:00.051565,0 days 00:00:49.015284,89.6,89.2,44
566,15,512,512,384,0.25,5,0 days 00:00:00.051565,0 days 00:01:11.940115,91.2,91.2,48
567,15,1024,256,64,0.75,2,0 days 00:00:00.067693,0 days 00:01:18.332576,81.4,85.0,57
568,15,1024,256,64,0.75,3,0 days 00:00:00.067693,0 days 00:00:56.069373,85.0,86.0,43
569,15,1024,256,64,0.75,5,0 days 00:00:00.067693,0 days 00:00:56.981610,88.8,89.4,36
570,15,1024,256,128,0.5,2,0 days 00:00:00.057975,0 days 00:01:26.086314,89.4,89.2,73
571,15,1024,256,128,0.5,3,0 days 00:00:00.057975,0 days 00:01:10.445841,90.6,90.4,53
572,15,1024,256,128,0.5,5,0 days 00:00:00.057975,0 days 00:01:19.922782,90.6,90.8,55
573,15,1024,256,192,0.25,2,0 days 00:00:00.054346,0 days 00:00:44.362996,63.0,75.8,40
574,15,1024,256,192,0.25,3,0 days 00:00:00.054346,0 days 00:01:06.896138,89.0,89.0,48
575,15,1024,256,192,0.25,5,0 days 00:00:00.054346,0 days 00:00:52.015925,89.8,90.0,37
576,15,1024,512,128,0.75,2,0 days 00:00:00.057208,0 days 00:01:26.431555,89.0,89.0,61
577,15,1024,512,128,0.75,3,0 days 00:00:00.057208,0 days 00:00:54.484006,84.8,86.2,42
578,15,1024,512,128,0.75,5,0 days 00:00:00.057208,0 days 00:00:53.261676,91.0,91.4,40
579,15,1024,512,256,0.5,2,0 days 00:00:00.055950,0 days 00:01:00.127091,89.2,89.0,51
580,15,1024,512,256,0.5,3,0 days 00:00:00.055950,0 days 00:00:56.380172,89.8,89.6,41
581,15,1024,512,256,0.5,5,0 days 00:00:00.055950,0 days 00:01:01.634406,92.2,92.2,46
582,15,1024,512,384,0.25,2,0 days 00:00:00.055734,0 days 00:00:55.171152,88.2,88.0,51
583,15,1024,512,384,0.25,3,0 days 00:00:00.055734,0 days 00:01:01.724370,90.4,90.4,45
584,15,1024,512,384,0.25,5,0 days 00:00:00.055734,0 days 00:00:59.991091,91.4,91.4,42
585,15,1024,1024,256,0.75,2,0 days 00:00:00.053597,0 days 00:01:21.008025,89.6,89.2,62
586,15,1024,1024,256,0.75,3,0 days 00:00:00.053597,0 days 00:00:48.453107,90.0,90.0,39
587,15,1024,1024,256,0.75,5,0 days 00:00:00.053597,0 days 00:01:00.321175,91.4,91.6,45
588,15,1024,1024,512,0.5,2,0 days 00:00:00.052192,0 days 00:01:03.428263,89.0,88.6,52
589,15,1024,1024,512,0.5,3,0 days 00:00:00.052192,0 days 00:00:52.479408,90.2,90.2,47
590,15,1024,1024,512,0.5,5,0 days 00:00:00.052192,0 days 00:01:01.961363,92.0,92.0,46
591,15,1024,1024,768,0.25,2,0 days 00:00:00.051982,0 days 00:01:11.550530,88.4,88.2,52
592,15,1024,1024,768,0.25,3,0 days 00:00:00.051982,0 days 00:00:51.225841,91.4,91.2,47
593,15,1024,1024,768,0.25,5,0 days 00:00:00.051982,0 days 00:01:07.114934,91.8,91.8,46
594,15,2048,256,64,0.75,2,0 days 00:00:00.084465,0 days 00:00:57.243877,80.8,84.0,42
595,15,2048,256,64,0.75,3,0 days 00:00:00.084465,0 days 00:01:08.501872,86.6,86.8,48
596,15,2048,256,64,0.75,5,0 days 00:00:00.084465,0 days 00:01:10.262645,90.0,90.8,48
597,15,2048,256,128,0.5,2,0 days 00:00:00.064984,0 days 00:01:32.182394,90.0,89.8,66
598,15,2048,256,128,0.5,3,0 days 00:00:00.064984,0 days 00:00:48.049671,86.2,86.2,40
599,15,2048,256,128,0.5,5,0 days 00:00:00.064984,0 days 00:01:00.762446,91.6,91.8,41
600,15,2048,256,192,0.25,2,0 days 00:00:00.062823,0 days 00:01:16.629644,89.4,89.4,56
601,15,2048,256,192,0.25,3,0 days 00:00:00.062823,0 days 00:00:51.987433,89.0,88.6,38
602,15,2048,256,192,0.25,5,0 days 00:00:00.062823,0 days 00:00:54.554657,89.2,89.8,38
603,15,2048,512,128,0.75,2,0 days 00:00:00.065645,0 days 00:01:02.591166,86.8,87.2,51
604,15,2048,512,128,0.75,3,0 days 00:00:00.065645,0 days 00:01:18.600706,91.4,91.2,50
605,15,2048,512,128,0.75,5,0 days 00:00:00.065645,0 days 00:01:06.129722,90.6,90.8,43
606,15,2048,512,256,0.5,2,0 days 00:00:00.059936,0 days 00:01:07.789242,85.0,86.4,50
607,15,2048,512,256,0.5,3,0 days 00:00:00.059936,0 days 00:00:56.590155,90.2,90.0,42
608,15,2048,512,256,0.5,5,0 days 00:00:00.059936,0 days 00:00:52.292476,91.2,91.2,35
609,15,2048,512,384,0.25,2,0 days 00:00:00.056703,0 days 00:01:02.955337,88.6,88.0,51
610,15,2048,512,384,0.25,3,0 days 00:00:00.056703,0 days 00:00:59.772686,91.0,90.8,49
611,15,2048,512,384,0.25,5,0 days 00:00:00.056703,0 days 00:01:16.470085,92.0,92.0,49
612,15,2048,1024,256,0.75,2,0 days 00:00:00.058463,0 days 00:01:03.870407,87.8,87.0,49
613,15,2048,1024,256,0.75,3,0 days 00:00:00.058463,0 days 00:01:05.661317,90.4,90.2,45
614,15,2048,1024,256,0.75,5,0 days 00:00:00.058463,0 days 00:00:57.433305,91.6,91.8,42
615,15,2048,1024,512,0.5,2,0 days 00:00:00.054085,0 days 00:00:56.570790,88.8,88.8,46
616,15,2048,1024,512,0.5,3,0 days 00:00:00.054085,0 days 00:00:46.195548,91.0,91.0,39
617,15,2048,1024,512,0.5,5,0 days 00:00:00.054085,0 days 00:01:20.475360,92.8,93.0,54
618,15,2048,1024,768,0.25,2,0 days 00:00:00.053528,0 days 00:00:43.644607,87.2,87.6,38
619,15,2048,1024,768,0.25,3,0 days 00:00:00.053528,0 days 00:01:07.982457,91.4,91.2,53
620,15,2048,1024,768,0.25,5,0 days 00:00:00.053528,0 days 00:01:03.526461,91.0,91.0,47
621,15,2048,2048,512,0.75,2,0 days 00:00:00.057595,0 days 00:01:02.160855,89.4,89.4,54
622,15,2048,2048,512,0.75,3,0 days 00:00:00.057595,0 days 00:00:38.211768,89.6,89.4,33
623,15,2048,2048,512,0.75,5,0 days 00:00:00.057595,0 days 00:01:19.423291,92.0,92.0,53
624,15,2048,2048,1024,0.5,2,0 days 00:00:00.052029,0 days 00:00:57.455750,89.6,89.6,49
625,15,2048,2048,1024,0.5,3,0 days 00:00:00.052029,0 days 00:01:28.374776,92.8,92.8,72
626,15,2048,2048,1024,0.5,5,0 days 00:00:00.052029,0 days 00:01:18.163118,93.0,93.0,50
627,15,2048,2048,1536,0.25,2,0 days 00:00:00.051983,0 days 00:00:48.436598,88.8,88.6,48
628,15,2048,2048,1536,0.25,3,0 days 00:00:00.051983,0 days 00:01:13.881851,91.4,91.4,62
629,15,2048,2048,1536,0.25,5,0 days 00:00:00.051983,0 days 00:01:37.278296,92.8,92.8,59
630,15,4096,256,64,0.75,2,0 days 00:00:00.113304,0 days 00:01:22.694897,80.0,84.2,53
631,15,4096,256,64,0.75,3,0 days 00:00:00.113304,0 days 00:01:02.119660,85.6,86.8,38
632,15,4096,256,64,0.75,5,0 days 00:00:00.113304,0 days 00:01:10.562885,86.4,87.6,38
633,15,4096,256,128,0.5,2,0 days 00:00:00.086755,0 days 00:01:12.226421,87.2,87.8,48
634,15,4096,256,128,0.5,3,0 days 00:00:00.086755,0 days 00:01:14.926836,91.4,91.2,49
635,15,4096,256,128,0.5,5,0 days 00:00:00.086755,0 days 00:01:12.771036,90.0,90.4,46
636,15,4096,256,192,0.25,2,0 days 00:00:00.076715,0 days 00:01:10.602012,88.6,88.4,50
637,15,4096,256,192,0.25,3,0 days 00:00:00.076715,0 days 00:00:58.366842,90.6,90.6,37
638,15,4096,256,192,0.25,5,0 days 00:00:00.076715,0 days 00:01:02.796684,90.6,91.2,38
639,15,4096,512,128,0.75,2,0 days 00:00:00.086579,0 days 00:01:20.443012,83.8,85.6,55
640,15,4096,512,128,0.75,3,0 days 00:00:00.086579,0 days 00:01:19.485366,90.8,90.6,53
641,15,4096,512,128,0.75,5,0 days 00:00:00.086579,0 days 00:01:37.205099,92.2,92.2,64
642,15,4096,512,256,0.5,2,0 days 00:00:00.070677,0 days 00:01:24.170011,89.2,89.2,58
643,15,4096,512,256,0.5,3,0 days 00:00:00.070677,0 days 00:01:06.494202,90.2,89.8,43
644,15,4096,512,256,0.5,5,0 days 00:00:00.070677,0 days 00:00:56.803102,91.0,91.0,38
645,15,4096,512,384,0.25,2,0 days 00:00:00.759382,0 days 00:00:38.108763,89.2,88.6,59
646,15,4096,512,384,0.25,3,0 days 00:00:00.759382,0 days 00:00:32.114500,91.2,90.8,43
647,15,4096,512,384,0.25,5,0 days 00:00:00.759382,0 days 00:00:39.440400,92.6,92.8,52
648,15,4096,1024,256,0.75,2,0 days 00:00:00.069562,0 days 00:00:35.127715,89.6,89.4,56
649,15,4096,1024,256,0.75,3,0 days 00:00:00.069562,0 days 00:00:18.251147,87.0,86.8,28
650,15,4096,1024,256,0.75,5,0 days 00:00:00.069562,0 days 00:00:34.948827,92.2,92.2,42
651,15,4096,1024,512,0.5,2,0 days 00:00:00.062356,0 days 00:00:30.887067,88.6,88.2,47
652,15,4096,1024,512,0.5,3,0 days 00:00:00.062356,0 days 00:00:31.274382,91.4,91.4,46
653,15,4096,1024,512,0.5,5,0 days 00:00:00.062356,0 days 00:00:42.901238,92.8,92.8,48
654,15,4096,1024,768,0.25,2,0 days 00:00:00.058711,0 days 00:00:36.842908,89.2,88.8,51
655,15,4096,1024,768,0.25,3,0 days 00:00:00.058711,0 days 00:00:36.075640,92.6,92.2,53
656,15,4096,1024,768,0.25,5,0 days 00:00:00.058711,0 days 00:00:39.474819,92.2,92.2,54
657,15,4096,2048,512,0.75,2,0 days 00:00:00.059643,0 days 00:00:28.782622,89.0,88.6,39
658,15,4096,2048,512,0.75,3,0 days 00:00:00.059643,0 days 00:00:31.271990,90.8,90.8,48
659,15,4096,2048,512,0.75,5,0 days 00:00:00.059643,0 days 00:00:38.605007,92.6,92.8,53
660,15,4096,2048,1024,0.5,2,0 days 00:00:00.054410,0 days 00:00:22.645535,89.2,89.0,38
661,15,4096,2048,1024,0.5,3,0 days 00:00:00.054410,0 days 00:00:37.771064,93.2,93.2,56
662,15,4096,2048,1024,0.5,5,0 days 00:00:00.054410,0 days 00:00:47.766306,92.8,93.0,57
663,15,4096,2048,1536,0.25,2,0 days 00:00:00.053424,0 days 00:00:28.252901,89.6,89.6,48
664,15,4096,2048,1536,0.25,3,0 days 00:00:00.053424,0 days 00:00:53.590584,94.6,94.6,64
665,15,4096,2048,1536,0.25,5,0 days 00:00:00.053424,0 days 00:00:55.487398,93.0,93.2,63
666,15,4096,4096,1024,0.75,2,0 days 00:00:00.056643,0 days 00:00:40.132514,89.4,89.6,53
667,15,4096,4096,1024,0.75,3,0 days 00:00:00.056643,0 days 00:00:36.074480,92.0,92.0,53
668,15,4096,4096,1024,0.75,5,0 days 00:00:00.056643,0 days 00:00:51.410503,92.6,92.8,72
669,15,4096,4096,2048,0.5,2,0 days 00:00:00.055002,0 days 00:00:30.714840,90.2,90.2,42
670,15,4096,4096,2048,0.5,3,0 days 00:00:00.055002,0 days 00:00:53.777639,93.2,93.2,69
671,15,4096,4096,2048,0.5,5,0 days 00:00:00.055002,0 days 00:00:55.343912,93.8,94.2,63
672,15,4096,4096,3072,0.25,2,0 days 00:00:00.052350,0 days 00:00:42.159176,90.2,90.0,52
673,15,4096,4096,3072,0.25,3,0 days 00:00:00.052350,0 days 00:00:47.658271,94.8,94.8,69
674,15,4096,4096,3072,0.25,5,0 days 00:00:00.052350,0 days 00:00:53.139077,94.6,94.8,64
675,18,256,256,64,0.75,2,0 days 00:00:00.595094,0 days 00:01:35.612716,90.6,90.8,80
676,18,256,256,64,0.75,3,0 days 00:00:00.595094,0 days 00:01:25.865947,86.6,88.0,67
677,18,256,256,64,0.75,5,0 days 00:00:00.595094,0 days 00:01:23.164925,89.4,89.4,75
678,18,256,256,128,0.5,2,0 days 00:00:00.055948,0 days 00:01:14.660836,89.6,89.2,71
679,18,256,256,128,0.5,3,0 days 00:00:00.055948,0 days 00:00:44.912298,86.8,87.6,51
680,18,256,256,128,0.5,5,0 days 00:00:00.055948,0 days 00:01:09.672043,89.6,89.4,79
681,18,256,256,192,0.25,2,0 days 00:00:00.052847,0 days 00:00:50.373242,85.8,84.8,65
682,18,256,256,192,0.25,3,0 days 00:00:00.052847,0 days 00:01:05.753029,90.8,90.8,74
683,18,256,256,192,0.25,5,0 days 00:00:00.052847,0 days 00:00:52.747867,88.6,88.4,64
684,18,512,256,64,0.75,2,0 days 00:00:00.062302,0 days 00:01:19.581276,91.2,91.2,74
685,18,512,256,64,0.75,3,0 days 00:00:00.062302,0 days 00:00:45.455863,72.6,81.0,43
686,18,512,256,64,0.75,5,0 days 00:00:00.062302,0 days 00:00:49.303321,89.4,89.4,44
687,18,512,256,128,0.5,2,0 days 00:00:00.055237,0 days 00:01:05.744633,89.4,89.4,72
688,18,512,256,128,0.5,3,0 days 00:00:00.055237,0 days 00:01:00.219722,91.0,90.4,63
689,18,512,256,128,0.5,5,0 days 00:00:00.055237,0 days 00:00:45.921159,90.6,90.6,46
690,18,512,256,192,0.25,2,0 days 00:00:00.053857,0 days 00:01:03.048271,90.4,90.2,65
691,18,512,256,192,0.25,3,0 days 00:00:00.053857,0 days 00:01:03.842555,91.6,91.0,66
692,18,512,256,192,0.25,5,0 days 00:00:00.053857,0 days 00:00:55.814932,90.2,90.0,69
693,18,512,512,128,0.75,2,0 days 00:00:00.055550,0 days 00:00:59.793768,89.0,89.0,68
694,18,512,512,128,0.75,3,0 days 00:00:00.055550,0 days 00:01:01.737146,90.8,91.0,58
695,18,512,512,128,0.75,5,0 days 00:00:00.055550,0 days 00:00:41.297004,89.4,90.0,43
696,18,512,512,256,0.5,2,0 days 00:00:00.053227,0 days 00:01:14.436858,89.2,89.2,80
697,18,512,512,256,0.5,3,0 days 00:00:00.053227,0 days 00:00:54.874238,91.2,91.0,59
698,18,512,512,256,0.5,5,0 days 00:00:00.053227,0 days 00:00:47.075409,90.8,90.8,52
699,18,512,512,384,0.25,2,0 days 00:00:00.051697,0 days 00:01:01.310752,90.0,89.4,71
700,18,512,512,384,0.25,3,0 days 00:00:00.051697,0 days 00:00:49.684329,90.6,90.4,52
701,18,512,512,384,0.25,5,0 days 00:00:00.051697,0 days 00:00:41.809480,89.4,89.4,42
702,18,1024,256,64,0.75,2,0 days 00:00:00.064757,0 days 00:01:22.368842,90.8,90.8,73
703,18,1024,256,64,0.75,3,0 days 00:00:00.064757,0 days 00:00:48.256751,82.2,84.8,46
704,18,1024,256,64,0.75,5,0 days 00:00:00.064757,0 days 00:00:52.769895,89.8,90.6,45
705,18,1024,256,128,0.5,2,0 days 00:00:00.057251,0 days 00:01:11.355774,90.0,89.8,69
706,18,1024,256,128,0.5,3,0 days 00:00:00.057251,0 days 00:00:46.843656,84.2,87.0,47
707,18,1024,256,128,0.5,5,0 days 00:00:00.057251,0 days 00:00:46.324320,89.8,90.0,48
708,18,1024,256,192,0.25,2,0 days 00:00:00.055524,0 days 00:01:06.929392,90.6,90.4,68
709,18,1024,256,192,0.25,3,0 days 00:00:00.055524,0 days 00:00:45.234781,84.8,86.8,49
710,18,1024,256,192,0.25,5,0 days 00:00:00.055524,0 days 00:00:54.612686,91.8,92.2,59
711,18,1024,512,128,0.75,2,0 days 00:00:00.058250,0 days 00:01:32.785938,89.4,89.2,71
712,18,1024,512,128,0.75,3,0 days 00:00:00.058250,0 days 00:00:44.170990,88.4,88.6,48
713,18,1024,512,128,0.75,5,0 days 00:00:00.058250,0 days 00:00:49.050945,90.4,91.0,51
714,18,1024,512,256,0.5,2,0 days 00:00:00.054912,0 days 00:01:18.572421,89.4,89.2,71
715,18,1024,512,256,0.5,3,0 days 00:00:00.054912,0 days 00:00:42.283718,84.0,86.8,43
716,18,1024,512,256,0.5,5,0 days 00:00:00.054912,0 days 00:00:49.116328,91.2,91.2,48
717,18,1024,512,384,0.25,2,0 days 00:00:00.053112,0 days 00:00:55.676711,88.4,88.0,60
718,18,1024,512,384,0.25,3,0 days 00:00:00.053112,0 days 00:00:53.140134,91.0,90.8,58
719,18,1024,512,384,0.25,5,0 days 00:00:00.053112,0 days 00:00:45.006092,90.6,90.6,42
720,18,1024,1024,256,0.75,2,0 days 00:00:00.054147,0 days 00:01:01.837396,90.0,89.8,66
721,18,1024,1024,256,0.75,3,0 days 00:00:00.054147,0 days 00:00:45.547529,91.0,90.6,50
722,18,1024,1024,256,0.75,5,0 days 00:00:00.054147,0 days 00:00:40.041356,92.2,92.2,40
723,18,1024,1024,512,0.5,2,0 days 00:00:00.052466,0 days 00:00:50.951573,90.6,90.4,53
724,18,1024,1024,512,0.5,3,0 days 00:00:00.052466,0 days 00:00:48.491790,90.6,90.6,51
725,18,1024,1024,512,0.5,5,0 days 00:00:00.052466,0 days 00:00:43.837885,90.8,90.8,44
726,18,1024,1024,768,0.25,2,0 days 00:00:00.051520,0 days 00:00:49.013797,89.2,88.8,51
727,18,1024,1024,768,0.25,3,0 days 00:00:00.051520,0 days 00:00:52.342854,92.2,91.8,55
728,18,1024,1024,768,0.25,5,0 days 00:00:00.051520,0 days 00:00:49.266880,91.2,91.2,47
729,18,2048,256,64,0.75,2,0 days 00:00:00.083229,0 days 00:01:50.079411,91.8,91.8,75
730,18,2048,256,64,0.75,3,0 days 00:00:00.083229,0 days 00:01:06.267219,87.4,88.6,52
731,18,2048,256,64,0.75,5,0 days 00:00:00.083229,0 days 00:00:55.612754,88.6,89.6,40
732,18,2048,256,128,0.5,2,0 days 00:00:00.065641,0 days 00:01:18.918060,91.4,91.4,68
733,18,2048,256,128,0.5,3,0 days 00:00:00.065641,0 days 00:00:35.550749,81.0,84.4,36
734,18,2048,256,128,0.5,5,0 days 00:00:00.065641,0 days 00:00:47.688363,90.0,90.2,45
735,18,2048,256,192,0.25,2,0 days 00:00:00.061450,0 days 00:01:00.999845,90.2,90.2,62
736,18,2048,256,192,0.25,3,0 days 00:00:00.061450,0 days 00:00:52.782417,86.8,87.8,47
737,18,2048,256,192,0.25,5,0 days 00:00:00.061450,0 days 00:00:45.978904,91.4,92.0,50
738,18,2048,512,128,0.75,2,0 days 00:00:00.066492,0 days 00:01:05.974048,89.6,89.6,64
739,18,2048,512,128,0.75,3,0 days 00:00:00.066492,0 days 00:01:01.796158,90.6,91.0,59
740,18,2048,512,128,0.75,5,0 days 00:00:00.066492,0 days 00:00:47.649762,90.8,91.6,49
741,18,2048,512,256,0.5,2,0 days 00:00:00.058288,0 days 00:01:05.928845,89.8,89.6,60
742,18,2048,512,256,0.5,3,0 days 00:00:00.058288,0 days 00:00:40.641034,90.2,89.8,40
743,18,2048,512,256,0.5,5,0 days 00:00:00.058288,0 days 00:00:45.120325,90.4,90.4,45
744,18,2048,512,384,0.25,2,0 days 00:00:00.055545,0 days 00:01:01.333525,89.8,89.4,60
745,18,2048,512,384,0.25,3,0 days 00:00:00.055545,0 days 00:00:53.870487,90.4,90.2,49
746,18,2048,512,384,0.25,5,0 days 00:00:00.055545,0 days 00:00:57.041703,91.4,91.8,51
747,18,2048,1024,256,0.75,2,0 days 00:00:00.058273,0 days 00:01:01.357505,89.2,89.0,51
748,18,2048,1024,256,0.75,3,0 days 00:00:00.058273,0 days 00:00:59.734484,91.2,90.8,54
749,18,2048,1024,256,0.75,5,0 days 00:00:00.058273,0 days 00:00:43.617365,91.0,91.0,39
750,18,2048,1024,512,0.5,2,0 days 00:00:00.054977,0 days 00:00:50.480004,90.4,90.2,51
751,18,2048,1024,512,0.5,3,0 days 00:00:00.054977,0 days 00:00:42.842066,91.4,91.6,40
752,18,2048,1024,512,0.5,5,0 days 00:00:00.054977,0 days 00:00:51.507815,91.8,92.2,41
753,18,2048,1024,768,0.25,2,0 days 00:00:00.053464,0 days 00:00:51.319058,89.2,89.2,52
754,18,2048,1024,768,0.25,3,0 days 00:00:00.053464,0 days 00:00:44.482269,92.0,92.0,45
755,18,2048,1024,768,0.25,5,0 days 00:00:00.053464,0 days 00:01:24.789910,94.0,94.4,79
756,18,2048,2048,512,0.75,2,0 days 00:00:00.054729,0 days 00:00:59.675598,89.2,89.0,58
757,18,2048,2048,512,0.75,3,0 days 00:00:00.054729,0 days 00:00:45.168346,90.0,90.0,46
758,18,2048,2048,512,0.75,5,0 days 00:00:00.054729,0 days 00:01:01.755936,92.4,92.4,60
759,18,2048,2048,1024,0.5,2,0 days 00:00:00.052755,0 days 00:00:45.780427,89.2,89.0,47
760,18,2048,2048,1024,0.5,3,0 days 00:00:00.052755,0 days 00:00:49.339970,91.2,91.0,51
761,18,2048,2048,1024,0.5,5,0 days 00:00:00.052755,0 days 00:01:09.202845,93.4,93.8,73
762,18,2048,2048,1536,0.25,2,0 days 00:00:00.052435,0 days 00:00:47.341224,89.4,89.4,55
763,18,2048,2048,1536,0.25,3,0 days 00:00:00.052435,0 days 00:01:20.138442,92.6,92.6,68
764,18,2048,2048,1536,0.25,5,0 days 00:00:00.052435,0 days 00:01:18.468638,93.8,94.0,71
765,18,4096,256,64,0.75,2,0 days 00:00:00.111166,0 days 00:01:47.773502,91.6,91.6,70
766,18,4096,256,64,0.75,3,0 days 00:00:00.111166,0 days 00:01:08.510195,88.6,88.8,49
767,18,4096,256,64,0.75,5,0 days 00:00:00.111166,0 days 00:00:56.933409,90.0,90.6,39
768,18,4096,256,128,0.5,2,0 days 00:00:00.081342,0 days 00:01:20.777059,82.4,86.8,62
769,18,4096,256,128,0.5,3,0 days 00:00:00.081342,0 days 00:00:57.978010,84.8,87.2,51
770,18,4096,256,128,0.5,5,0 days 00:00:00.081342,0 days 00:00:52.123680,89.6,90.6,42
771,18,4096,256,192,0.25,2,0 days 00:00:00.071353,0 days 00:01:13.494173,90.4,90.2,63
772,18,4096,256,192,0.25,3,0 days 00:00:00.071353,0 days 00:00:55.643558,90.0,90.0,46
773,18,4096,256,192,0.25,5,0 days 00:00:00.071353,0 days 00:00:38.327066,91.4,91.6,35
774,18,4096,512,128,0.75,2,0 days 00:00:00.084349,0 days 00:01:20.994234,90.2,90.2,60
775,18,4096,512,128,0.75,3,0 days 00:00:00.084349,0 days 00:01:08.450396,92.0,92.0,59
