,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan
518,12,4096,1024,512,0.5,5,0 days 00:00:00.048080,0 days 00:01:57.550758,97.0,97.0,80
519,12,4096,1024,768,0.25,2,0 days 00:00:00.046028,0 days 00:02:22.559999,97.0,97.0,80
520,12,4096,1024,768,0.25,3,0 days 00:00:00.046028,0 days 00:02:12.492428,99.0,99.0,80
521,12,4096,1024,768,0.25,5,0 days 00:00:00.046028,0 days 00:01:51.097139,97.0,97.0,80
522,12,4096,2048,512,0.75,2,0 days 00:00:00.048121,0 days 00:01:33.923422,97.0,97.0,80
523,12,4096,2048,512,0.75,3,0 days 00:00:00.048121,0 days 00:02:22.549751,100.0,100.0,80
524,12,4096,2048,512,0.75,5,0 days 00:00:00.048121,0 days 00:02:22.568318,99.0,99.0,80
525,12,4096,2048,1024,0.5,2,0 days 00:00:00.044046,0 days 00:02:05.973431,96.0,96.0,80
526,12,4096,2048,1024,0.5,3,0 days 00:00:00.044046,0 days 00:01:49.072455,98.0,98.0,80
527,12,4096,2048,1024,0.5,5,0 days 00:00:00.044046,0 days 00:01:54.441641,97.0,97.0,80
528,12,4096,2048,1536,0.25,2,0 days 00:00:00.040972,0 days 00:02:22.921933,97.0,97.0,80
529,12,4096,2048,1536,0.25,3,0 days 00:00:00.040972,0 days 00:02:22.558579,98.0,98.0,80
530,12,4096,2048,1536,0.25,5,0 days 00:00:00.040972,0 days 00:02:22.561591,97.0,97.0,80
531,12,4096,4096,1024,0.75,2,0 days 00:00:00.042933,0 days 00:02:08.187331,97.0,97.0,80
532,12,4096,4096,1024,0.75,3,0 days 00:00:00.042933,0 days 00:02:22.560951,98.0,98.0,80
533,12,4096,4096,1024,0.75,5,0 days 00:00:00.042933,0 days 00:01:28.390966,97.0,97.0,72
534,12,4096,4096,2048,0.5,2,0 days 00:00:00.045360,0 days 00:02:22.552349,94.0,94.0,80
535,12,4096,4096,2048,0.5,3,0 days 00:00:00.045360,0 days 00:01:34.196494,97.0,97.0,74
536,12,4096,4096,2048,0.5,5,0 days 00:00:00.045360,0 days 00:01:31.050657,97.0,97.0,51
537,12,4096,4096,3072,0.25,2,0 days 00:00:00.039527,0 days 00:02:09.956535,97.0,97.0,80
538,12,4096,4096,3072,0.25,3,0 days 00:00:00.039527,0 days 00:02:08.854995,97.0,97.0,80
539,12,4096,4096,3072,0.25,5,0 days 00:00:00.039527,0 days 00:01:39.865779,97.0,97.0,61
540,15,256,256,64,0.75,2,0 days 00:00:00.336566,0 days 00:01:26.717987,91.0,92.0,80
541,15,256,256,64,0.75,3,0 days 00:00:00.336566,0 days 00:01:10.720336,87.0,88.0,73
542,15,256,256,64,0.75,5,0 days 00:00:00.336566,0 days 00:00:50.813088,90.0,90.0,58
543,15,256,256,128,0.5,2,0 days 00:00:00.037388,0 days 00:01:22.542730,95.0,96.0,80
544,15,256,256,128,0.5,3,0 days 00:00:00.037388,0 days 00:01:14.874402,96.0,96.0,80
545,15,256,256,128,0.5,5,0 days 00:00:00.037388,0 days 00:00:50.731782,95.0,95.0,56
546,15,256,256,192,0.25,2,0 days 00:00:00.036356,0 days 00:01:22.519744,94.0,94.0,80
547,15,256,256,192,0.25,3,0 days 00:00:00.036356,0 days 00:01:21.192817,98.0,98.0,80
548,15,256,256,192,0.25,5,0 days 00:00:00.036356,0 days 00:01:22.519377,97.0,97.0,80
549,15,512,256,64,0.75,2,0 days 00:00:00.045810,0 days 00:01:04.855994,92.0,92.0,80
550,15,512,256,64,0.75,3,0 days 00:00:00.045810,0 days 00:01:10.984960,91.0,92.0,63
551,15,512,256,64,0.75,5,0 days 00:00:00.045810,0 days 00:00:57.538783,94.0,94.0,49
552,15,512,256,128,0.5,2,0 days 00:00:00.039827,0 days 00:01:18.041782,95.0,95.0,80
553,15,512,256,128,0.5,3,0 days 00:00:00.039827,0 days 00:01:30.641190,98.0,98.0,80
554,15,512,256,128,0.5,5,0 days 00:00:00.039827,0 days 00:00:27.893114,88.0,89.0,28
555,15,512,256,192,0.25,2,0 days 00:00:00.038013,0 days 00:01:08.106604,95.0,96.0,80
556,15,512,256,192,0.25,3,0 days 00:00:00.038013,0 days 00:00:51.966014,96.0,96.0,69
557,15,512,256,192,0.25,5,0 days 00:00:00.038013,0 days 00:01:12.307357,94.0,95.0,77
558,15,512,512,128,0.75,2,0 days 00:00:00.039642,0 days 00:01:20.788606,93.0,94.0,80
559,15,512,512,128,0.75,3,0 days 00:00:00.039642,0 days 00:00:48.903003,95.0,96.0,73
560,15,512,512,128,0.75,5,0 days 00:00:00.039642,0 days 00:01:23.111908,96.0,96.0,80
561,15,512,512,256,0.5,2,0 days 00:00:00.036875,0 days 00:01:22.523045,95.0,96.0,80
562,15,512,512,256,0.5,3,0 days 00:00:00.036875,0 days 00:01:13.307676,96.0,96.0,79
563,15,512,512,256,0.5,5,0 days 00:00:00.036875,0 days 00:01:03.119756,97.0,97.0,63
564,15,512,512,384,0.25,2,0 days 00:00:00.036218,0 days 00:02:22.548007,94.0,94.0,80
565,15,512,512,384,0.25,3,0 days 00:00:00.036218,0 days 00:01:29.674932,99.0,99.0,80
566,15,512,512,384,0.25,5,0 days 00:00:00.036218,0 days 00:01:07.694732,97.0,97.0,80
567,15,1024,256,64,0.75,2,0 days 00:00:00.054517,0 days 00:01:03.190906,91.0,92.0,60
568,15,1024,256,64,0.75,3,0 days 00:00:00.054517,0 days 00:01:31.339998,95.0,96.0,74
569,15,1024,256,64,0.75,5,0 days 00:00:00.054517,0 days 00:01:04.436359,93.0,93.0,51
570,15,1024,256,128,0.5,2,0 days 00:00:00.044303,0 days 00:01:27.190344,92.0,92.0,80
571,15,1024,256,128,0.5,3,0 days 00:00:00.044303,0 days 00:01:21.020704,96.0,96.0,80
572,15,1024,256,128,0.5,5,0 days 00:00:00.044303,0 days 00:00:59.070739,92.0,93.0,70
573,15,1024,256,192,0.25,2,0 days 00:00:00.040490,0 days 00:01:03.607645,94.0,94.0,80
574,15,1024,256,192,0.25,3,0 days 00:00:00.040490,0 days 00:01:09.371542,96.0,96.0,80
575,15,1024,256,192,0.25,5,0 days 00:00:00.040490,0 days 00:01:00.982078,95.0,96.0,78
576,15,1024,512,128,0.75,2,0 days 00:00:00.048365,0 days 00:00:55.595946,92.0,93.0,67
577,15,1024,512,128,0.75,3,0 days 00:00:00.048365,0 days 00:01:10.184854,94.0,95.0,80
578,15,1024,512,128,0.75,5,0 days 00:00:00.048365,0 days 00:01:22.540489,97.0,97.0,80
579,15,1024,512,256,0.5,2,0 days 00:00:00.038967,0 days 00:01:28.139122,95.0,96.0,80
580,15,1024,512,256,0.5,3,0 days 00:00:00.038967,0 days 00:00:51.132641,95.0,95.0,79
581,15,1024,512,256,0.5,5,0 days 00:00:00.038967,0 days 00:01:22.539682,99.0,99.0,80
582,15,1024,512,384,0.25,2,0 days 00:00:00.041680,0 days 00:01:26.678815,94.0,95.0,80
583,15,1024,512,384,0.25,3,0 days 00:00:00.041680,0 days 00:02:22.543366,99.0,99.0,80
584,15,1024,512,384,0.25,5,0 days 00:00:00.041680,0 days 00:02:22.539837,98.0,98.0,80
585,15,1024,1024,256,0.75,2,0 days 00:00:00.040183,0 days 00:01:10.810958,95.0,96.0,80
586,15,1024,1024,256,0.75,3,0 days 00:00:00.040183,0 days 00:01:18.952408,94.0,94.0,80
587,15,1024,1024,256,0.75,5,0 days 00:00:00.040183,0 days 00:02:22.550145,98.0,98.0,80
588,15,1024,1024,512,0.5,2,0 days 00:00:00.037549,0 days 00:01:32.771627,96.0,96.0,80
589,15,1024,1024,512,0.5,3,0 days 00:00:00.037549,0 days 00:01:52.121690,99.0,99.0,80
590,15,1024,1024,512,0.5,5,0 days 00:00:00.037549,0 days 00:00:54.905788,98.0,98.0,63
591,15,1024,1024,768,0.25,2,0 days 00:00:00.036313,0 days 00:01:13.254144,97.0,97.0,80
592,15,1024,1024,768,0.25,3,0 days 00:00:00.036313,0 days 00:01:12.763944,97.0,97.0,64
593,15,1024,1024,768,0.25,5,0 days 00:00:00.036313,0 days 00:01:26.861429,98.0,98.0,80
594,15,2048,256,64,0.75,2,0 days 00:00:00.075503,0 days 00:02:22.568281,87.0,89.0,80
595,15,2048,256,64,0.75,3,0 days 00:00:00.075503,0 days 00:01:54.513407,96.0,96.0,80
596,15,2048,256,64,0.75,5,0 days 00:00:00.075503,0 days 00:01:13.869669,91.0,92.0,64
597,15,2048,256,128,0.5,2,0 days 00:00:00.056029,0 days 00:02:22.532193,93.0,94.0,80
598,15,2048,256,128,0.5,3,0 days 00:00:00.056029,0 days 00:01:18.655185,95.0,96.0,65
599,15,2048,256,128,0.5,5,0 days 00:00:00.056029,0 days 00:00:58.983382,91.0,92.0,46
600,15,2048,256,192,0.25,2,0 days 00:00:00.048575,0 days 00:01:33.528399,95.0,95.0,80
601,15,2048,256,192,0.25,3,0 days 00:00:00.048575,0 days 00:01:37.338407,94.0,94.0,80
602,15,2048,256,192,0.25,5,0 days 00:00:00.048575,0 days 00:01:22.711686,96.0,96.0,72
603,15,2048,512,128,0.75,2,0 days 00:00:00.055249,0 days 00:01:39.960552,92.0,93.0,80
604,15,2048,512,128,0.75,3,0 days 00:00:00.055249,0 days 00:01:39.575026,94.0,94.0,80
605,15,2048,512,128,0.75,5,0 days 00:00:00.055249,0 days 00:01:21.742164,91.0,92.0,70
606,15,2048,512,256,0.5,2,0 days 00:00:00.045469,0 days 00:01:45.751717,93.0,94.0,80
607,15,2048,512,256,0.5,3,0 days 00:00:00.045469,0 days 00:01:42.537060,94.0,94.0,80
608,15,2048,512,256,0.5,5,0 days 00:00:00.045469,0 days 00:01:32.566529,97.0,97.0,80
609,15,2048,512,384,0.25,2,0 days 00:00:00.041862,0 days 00:01:22.526852,94.0,94.0,80
610,15,2048,512,384,0.25,3,0 days 00:00:00.041862,0 days 00:02:22.548162,97.0,97.0,80
611,15,2048,512,384,0.25,5,0 days 00:00:00.041862,0 days 00:01:34.462237,96.0,96.0,80
612,15,2048,1024,256,0.75,2,0 days 00:00:00.044767,0 days 00:01:41.816323,92.0,92.0,80
613,15,2048,1024,256,0.75,3,0 days 00:00:00.044767,0 days 00:01:34.522160,96.0,96.0,80
614,15,2048,1024,256,0.75,5,0 days 00:00:00.044767,0 days 00:01:35.841749,99.0,99.0,80
615,15,2048,1024,512,0.5,2,0 days 00:00:00.042946,0 days 00:01:38.524560,97.0,97.0,80
616,15,2048,1024,512,0.5,3,0 days 00:00:00.042946,0 days 00:02:22.541398,99.0,99.0,80
617,15,2048,1024,512,0.5,5,0 days 00:00:00.042946,0 days 00:01:27.694664,97.0,97.0,80
618,15,2048,1024,768,0.25,2,0 days 00:00:00.037556,0 days 00:02:22.527708,97.0,97.0,80
619,15,2048,1024,768,0.25,3,0 days 00:00:00.037556,0 days 00:01:58.975229,98.0,98.0,80
620,15,2048,1024,768,0.25,5,0 days 00:00:00.037556,0 days 00:01:48.671364,97.0,97.0,80
621,15,2048,2048,512,0.75,2,0 days 00:00:00.040305,0 days 00:01:30.967258,97.0,97.0,80
622,15,2048,2048,512,0.75,3,0 days 00:00:00.040305,0 days 00:01:20.863394,99.0,99.0,77
623,15,2048,2048,512,0.75,5,0 days 00:00:00.040305,0 days 00:01:44.169858,98.0,98.0,80
624,15,2048,2048,1024,0.5,2,0 days 00:00:00.038232,0 days 00:01:56.970778,96.0,96.0,80
625,15,2048,2048,1024,0.5,3,0 days 00:00:00.038232,0 days 00:02:22.535411,98.0,98.0,80
626,15,2048,2048,1024,0.5,5,0 days 00:00:00.038232,0 days 00:01:25.316047,97.0,97.0,64
627,15,2048,2048,1536,0.25,2,0 days 00:00:00.037528,0 days 00:01:16.998449,95.0,95.0,80
628,15,2048,2048,1536,0.25,3,0 days 00:00:00.037528,0 days 00:02:22.549677,98.0,98.0,80
629,15,2048,2048,1536,0.25,5,0 days 00:00:00.037528,0 days 00:01:33.125532,97.0,97.0,65
630,15,4096,256,64,0.75,2,0 days 00:00:00.109133,0 days 00:01:50.362431,92.0,93.0,80
631,15,4096,256,64,0.75,3,0 days 00:00:00.109133,0 days 00:01:40.244445,94.0,95.0,80
632,15,4096,256,64,0.75,5,0 days 00:00:00.109133,0 days 00:01:45.005769,93.0,93.0,80
633,15,4096,256,128,0.5,2,0 days 00:00:00.076683,0 days 00:01:13.872212,92.0,93.0,73
634,15,4096,256,128,0.5,3,0 days 00:00:00.076683,0 days 00:01:11.597612,94.0,94.0,67
635,15,4096,256,128,0.5,5,0 days 00:00:00.076683,0 days 00:01:19.727778,94.0,95.0,80
636,15,4096,256,192,0.25,2,0 days 00:00:00.064980,0 days 00:01:34.685420,95.0,95.0,79
637,15,4096,256,192,0.25,3,0 days 00:00:00.064980,0 days 00:01:20.032069,95.0,95.0,70
638,15,4096,256,192,0.25,5,0 days 00:00:00.064980,0 days 00:01:49.927251,92.0,92.0,80
639,15,4096,512,128,0.75,2,0 days 00:00:00.077420,0 days 00:02:01.669126,94.0,94.0,80
640,15,4096,512,128,0.75,3,0 days 00:00:00.077420,0 days 00:01:47.066382,97.0,97.0,80
641,15,4096,512,128,0.75,5,0 days 00:00:00.077420,0 days 00:01:31.748206,91.0,92.0,66
642,15,4096,512,256,0.5,2,0 days 00:00:00.057417,0 days 00:01:13.016641,95.0,95.0,55
643,15,4096,512,256,0.5,3,0 days 00:00:00.057417,0 days 00:01:06.900014,95.0,96.0,54
644,15,4096,512,256,0.5,5,0 days 00:00:00.057417,0 days 00:02:22.546793,97.0,97.0,80
645,15,4096,512,384,0.25,2,0 days 00:00:00.049380,0 days 00:01:55.443392,94.0,94.0,80
646,15,4096,512,384,0.25,3,0 days 00:00:00.049380,0 days 00:03:22.576670,98.0,98.0,80
647,15,4096,512,384,0.25,5,0 days 00:00:00.049380,0 days 00:01:43.247370,97.0,97.0,80
648,15,4096,1024,256,0.75,2,0 days 00:00:00.056293,0 days 00:02:22.570990,97.0,97.0,80
649,15,4096,1024,256,0.75,3,0 days 00:00:00.056293,0 days 00:01:42.281160,94.0,94.0,80
650,15,4096,1024,256,0.75,5,0 days 00:00:00.056293,0 days 00:01:23.558115,95.0,95.0,63
651,15,4096,1024,512,0.5,2,0 days 00:00:00.046736,0 days 00:01:10.708838,95.0,96.0,80
652,15,4096,1024,512,0.5,3,0 days 00:00:00.046736,0 days 00:02:22.547976,99.0,99.0,80
653,15,4096,1024,512,0.5,5,0 days 00:00:00.046736,0 days 00:01:56.115921,98.0,98.0,80
654,15,4096,1024,768,0.25,2,0 days 00:00:00.044619,0 days 00:01:38.940463,98.0,98.0,80
655,15,4096,1024,768,0.25,3,0 days 00:00:00.044619,0 days 00:02:22.534688,99.0,99.0,80
656,15,4096,1024,768,0.25,5,0 days 00:00:00.044619,0 days 00:01:59.510392,97.0,97.0,80
657,15,4096,2048,512,0.75,2,0 days 00:00:00.046564,0 days 00:01:18.308005,97.0,97.0,80
658,15,4096,2048,512,0.75,3,0 days 00:00:00.046564,0 days 00:02:22.560054,98.0,98.0,80
659,15,4096,2048,512,0.75,5,0 days 00:00:00.046564,0 days 00:02:22.098172,98.0,98.0,80
660,15,4096,2048,1024,0.5,2,0 days 00:00:00.040281,0 days 00:01:52.532324,95.0,96.0,80
661,15,4096,2048,1024,0.5,3,0 days 00:00:00.040281,0 days 00:02:22.552766,99.0,99.0,80
662,15,4096,2048,1024,0.5,5,0 days 00:00:00.040281,0 days 00:01:49.610002,97.0,97.0,80
663,15,4096,2048,1536,0.25,2,0 days 00:00:00.040927,0 days 00:02:22.535635,96.0,96.0,80
664,15,4096,2048,1536,0.25,3,0 days 00:00:00.040927,0 days 00:02:03.039657,98.0,98.0,80
665,15,4096,2048,1536,0.25,5,0 days 00:00:00.040927,0 days 00:02:11.619263,97.0,97.0,80
666,15,4096,4096,1024,0.75,2,0 days 00:00:00.040709,0 days 00:01:39.314919,97.0,97.0,80
667,15,4096,4096,1024,0.75,3,0 days 00:00:00.040709,0 days 00:02:19.591948,98.0,98.0,80
668,15,4096,4096,1024,0.75,5,0 days 00:00:00.040709,0 days 00:02:25.940355,98.0,98.0,80
669,15,4096,4096,2048,0.5,2,0 days 00:00:00.039239,0 days 00:01:50.823198,95.0,95.0,80
670,15,4096,4096,2048,0.5,3,0 days 00:00:00.039239,0 days 00:02:22.567866,96.0,96.0,80
671,15,4096,4096,2048,0.5,5,0 days 00:00:00.039239,0 days 00:01:40.253729,97.0,97.0,67
672,15,4096,4096,3072,0.25,2,0 days 00:00:00.038648,0 days 00:03:22.600207,95.0,96.0,80
673,15,4096,4096,3072,0.25,3,0 days 00:00:00.038648,0 days 00:02:13.517310,99.0,99.0,80
674,15,4096,4096,3072,0.25,5,0 days 00:00:00.038648,0 days 00:01:52.089475,97.0,97.0,79
675,18,256,256,64,0.75,2,0 days 00:00:00.319877,0 days 00:01:17.636448,94.0,94.0,80
676,18,256,256,64,0.75,3,0 days 00:00:00.319877,0 days 00:01:20.057941,91.0,92.0,80
677,18,256,256,64,0.75,5,0 days 00:00:00.319877,0 days 00:01:16.044369,95.0,95.0,68
678,18,256,256,128,0.5,2,0 days 00:00:00.042549,0 days 00:01:47.469024,94.0,94.0,80
679,18,256,256,128,0.5,3,0 days 00:00:00.042549,0 days 00:01:19.145037,95.0,96.0,80
680,18,256,256,128,0.5,5,0 days 00:00:00.042549,0 days 00:00:57.926571,94.0,95.0,68
681,18,256,256,192,0.25,2,0 days 00:00:00.037045,0 days 00:01:26.319930,92.0,92.0,80
682,18,256,256,192,0.25,3,0 days 00:00:00.037045,0 days 00:01:14.873378,95.0,96.0,80
683,18,256,256,192,0.25,5,0 days 00:00:00.037045,0 days 00:01:11.395912,94.0,94.0,80
684,18,512,256,64,0.75,2,0 days 00:00:00.049024,0 days 00:01:25.204850,93.0,94.0,80
685,18,512,256,64,0.75,3,0 days 00:00:00.049024,0 days 00:01:43.867956,97.0,97.0,80
686,18,512,256,64,0.75,5,0 days 00:00:00.049024,0 days 00:01:22.024106,95.0,96.0,72
687,18,512,256,128,0.5,2,0 days 00:00:00.039570,0 days 00:02:22.541118,95.0,96.0,80
688,18,512,256,128,0.5,3,0 days 00:00:00.039570,0 days 00:01:15.104672,95.0,96.0,80
689,18,512,256,128,0.5,5,0 days 00:00:00.039570,0 days 00:01:22.815235,97.0,97.0,80
690,18,512,256,192,0.25,2,0 days 00:00:00.039830,0 days 00:01:07.735480,92.0,93.0,80
691,18,512,256,192,0.25,3,0 days 00:00:00.039830,0 days 00:01:16.036130,96.0,96.0,80
692,18,512,256,192,0.25,5,0 days 00:00:00.039830,0 days 00:00:44.796826,88.0,90.0,52
693,18,512,512,128,0.75,2,0 days 00:00:00.040119,0 days 00:01:22.538857,95.0,95.0,80
694,18,512,512,128,0.75,3,0 days 00:00:00.040119,0 days 00:02:22.558809,97.0,97.0,80
695,18,512,512,128,0.75,5,0 days 00:00:00.040119,0 days 00:01:15.434044,95.0,95.0,80
696,18,512,512,256,0.5,2,0 days 00:00:00.038397,0 days 00:00:44.677962,95.0,96.0,80
697,18,512,512,256,0.5,3,0 days 00:00:00.038397,0 days 00:01:05.814213,95.0,95.0,80
698,18,512,512,256,0.5,5,0 days 00:00:00.038397,0 days 00:01:22.538213,96.0,96.0,80
699,18,512,512,384,0.25,2,0 days 00:00:00.037093,0 days 00:01:36.263432,93.0,94.0,80
700,18,512,512,384,0.25,3,0 days 00:00:00.037093,0 days 00:01:02.673213,97.0,97.0,73
701,18,512,512,384,0.25,5,0 days 00:00:00.037093,0 days 00:01:22.550394,97.0,97.0,80
702,18,1024,256,64,0.75,2,0 days 00:00:00.056904,0 days 00:00:59.198331,89.0,90.0,52
703,18,1024,256,64,0.75,3,0 days 00:00:00.056904,0 days 00:01:46.842003,94.0,94.0,80
704,18,1024,256,64,0.75,5,0 days 00:00:00.056904,0 days 00:00:58.104561,92.0,93.0,45
705,18,1024,256,128,0.5,2,0 days 00:00:00.045543,0 days 00:01:15.259395,95.0,95.0,80
706,18,1024,256,128,0.5,3,0 days 00:00:00.045543,0 days 00:01:16.772976,96.0,96.0,77
707,18,1024,256,128,0.5,5,0 days 00:00:00.045543,0 days 00:01:22.534680,94.0,94.0,80
708,18,1024,256,192,0.25,2,0 days 00:00:00.043596,0 days 00:00:59.643647,95.0,96.0,80
709,18,1024,256,192,0.25,3,0 days 00:00:00.043596,0 days 00:01:25.236035,94.0,94.0,80
710,18,1024,256,192,0.25,5,0 days 00:00:00.043596,0 days 00:01:07.793445,95.0,96.0,80
711,18,1024,512,128,0.75,2,0 days 00:00:00.045872,0 days 00:02:22.555178,93.0,94.0,80
712,18,1024,512,128,0.75,3,0 days 00:00:00.045872,0 days 00:01:12.540057,94.0,94.0,70
713,18,1024,512,128,0.75,5,0 days 00:00:00.045872,0 days 00:01:13.153705,91.0,92.0,69
714,18,1024,512,256,0.5,2,0 days 00:00:00.041862,0 days 00:01:12.071732,95.0,96.0,70
715,18,1024,512,256,0.5,3,0 days 00:00:00.041862,0 days 00:01:06.109616,97.0,97.0,80
716,18,1024,512,256,0.5,5,0 days 00:00:00.041862,0 days 00:01:30.259318,94.0,94.0,80
717,18,1024,512,384,0.25,2,0 days 00:00:00.038880,0 days 00:01:32.445139,94.0,94.0,79
718,18,1024,512,384,0.25,3,0 days 00:00:00.038880,0 days 00:01:19.409317,98.0,98.0,80
719,18,1024,512,384,0.25,5,0 days 00:00:00.038880,0 days 00:01:18.650302,97.0,97.0,80
720,18,1024,1024,256,0.75,2,0 days 00:00:00.040665,0 days 00:01:08.504564,94.0,94.0,80
721,18,1024,1024,256,0.75,3,0 days 00:00:00.040665,0 days 00:01:46.418849,92.0,92.0,80
722,18,1024,1024,256,0.75,5,0 days 00:00:00.040665,0 days 00:02:00.697178,97.0,97.0,80
723,18,1024,1024,512,0.5,2,0 days 00:00:00.038403,0 days 00:01:42.062394,96.0,96.0,80
724,18,1024,1024,512,0.5,3,0 days 00:00:00.038403,0 days 00:02:22.572402,98.0,98.0,80
725,18,1024,1024,512,0.5,5,0 days 00:00:00.038403,0 days 00:01:49.801874,98.0,98.0,80
726,18,1024,1024,768,0.25,2,0 days 00:00:00.037560,0 days 00:01:12.204057,97.0,97.0,80
727,18,1024,1024,768,0.25,3,0 days 00:00:00.037560,0 days 00:01:57.857504,97.0,97.0,80
728,18,1024,1024,768,0.25,5,0 days 00:00:00.037560,0 days 00:01:39.189903,97.0,97.0,80
729,18,2048,256,64,0.75,2,0 days 00:00:00.079215,0 days 00:02:22.570890,93.0,93.0,80
730,18,2048,256,64,0.75,3,0 days 00:00:00.079215,0 days 00:01:53.173310,94.0,94.0,80
731,18,2048,256,64,0.75,5,0 days 00:00:00.079215,0 days 00:01:55.707027,93.0,94.0,80
732,18,2048,256,128,0.5,2,0 days 00:00:00.057168,0 days 00:01:33.289476,93.0,94.0,80
733,18,2048,256,128,0.5,3,0 days 00:00:00.057168,0 days 00:01:27.625814,95.0,95.0,80
734,18,2048,256,128,0.5,5,0 days 00:00:00.057168,0 days 00:01:21.782040,94.0,94.0,63
735,18,2048,256,192,0.25,2,0 days 00:00:00.050566,0 days 00:01:26.445789,95.0,96.0,80
736,18,2048,256,192,0.25,3,0 days 00:00:00.050566,0 days 00:01:22.573305,97.0,97.0,80
737,18,2048,256,192,0.25,5,0 days 00:00:00.050566,0 days 00:01:21.083039,94.0,94.0,69
738,18,2048,512,128,0.75,2,0 days 00:00:00.056481,0 days 00:01:56.513616,93.0,93.0,80
739,18,2048,512,128,0.75,3,0 days 00:00:00.056481,0 days 00:00:56.268625,96.0,96.0,80
740,18,2048,512,128,0.75,5,0 days 00:00:00.056481,0 days 00:01:14.639473,94.0,94.0,69
741,18,2048,512,256,0.5,2,0 days 00:00:00.046964,0 days 00:01:38.837709,95.0,95.0,80
742,18,2048,512,256,0.5,3,0 days 00:00:00.046964,0 days 00:01:22.150484,94.0,94.0,80
743,18,2048,512,256,0.5,5,0 days 00:00:00.046964,0 days 00:01:39.977611,97.0,97.0,80
744,18,2048,512,384,0.25,2,0 days 00:00:00.043468,0 days 00:01:22.566035,94.0,94.0,80
745,18,2048,512,384,0.25,3,0 days 00:00:00.043468,0 days 00:01:38.339990,97.0,97.0,80
746,18,2048,512,384,0.25,5,0 days 00:00:00.043468,0 days 00:02:22.558999,97.0,97.0,80
747,18,2048,1024,256,0.75,2,0 days 00:00:00.045985,0 days 00:01:23.442212,94.0,94.0,80
748,18,2048,1024,256,0.75,3,0 days 00:00:00.045985,0 days 00:01:27.574173,94.0,95.0,69
749,18,2048,1024,256,0.75,5,0 days 00:00:00.045985,0 days 00:01:44.074543,97.0,97.0,80
750,18,2048,1024,512,0.5,2,0 days 00:00:00.040667,0 days 00:01:45.172959,97.0,97.0,80
751,18,2048,1024,512,0.5,3,0 days 00:00:00.040667,0 days 00:01:52.885492,99.0,99.0,80
752,18,2048,1024,512,0.5,5,0 days 00:00:00.040667,0 days 00:01:53.871130,97.0,97.0,80
753,18,2048,1024,768,0.25,2,0 days 00:00:00.038767,0 days 00:02:02.506030,95.0,96.0,80
754,18,2048,1024,768,0.25,3,0 days 00:00:00.038767,0 days 00:02:12.394647,97.0,97.0,80
755,18,2048,1024,768,0.25,5,0 days 00:00:00.038767,0 days 00:01:47.729335,96.0,96.0,80
756,18,2048,2048,512,0.75,2,0 days 00:00:00.040200,0 days 00:01:11.967988,97.0,97.0,79
757,18,2048,2048,512,0.75,3,0 days 00:00:00.040200,0 days 00:02:18.082739,98.0,98.0,80
758,18,2048,2048,512,0.75,5,0 days 00:00:00.040200,0 days 00:02:22.568169,97.0,97.0,80
759,18,2048,2048,1024,0.5,2,0 days 00:00:00.038489,0 days 00:01:36.034059,96.0,96.0,80
760,18,2048,2048,1024,0.5,3,0 days 00:00:00.038489,0 days 00:02:05.418030,98.0,98.0,80
761,18,2048,2048,1024,0.5,5,0 days 00:00:00.038489,0 days 00:01:18.116858,97.0,97.0,69
762,18,2048,2048,1536,0.25,2,0 days 00:00:00.036932,0 days 00:02:22.562708,96.0,96.0,80
763,18,2048,2048,1536,0.25,3,0 days 00:00:00.036932,0 days 00:02:22.550838,97.0,97.0,80
764,18,2048,2048,1536,0.25,5,0 days 00:00:00.036932,0 days 00:01:36.233438,97.0,97.0,75
765,18,4096,256,64,0.75,2,0 days 00:00:00.111343,0 days 00:02:22.553445,95.0,96.0,80
766,18,4096,256,64,0.75,3,0 days 00:00:00.111343,0 days 00:01:47.248315,94.0,94.0,80
767,18,4096,256,64,0.75,5,0 days 00:00:00.111343,0 days 00:02:22.572110,93.0,94.0,80
768,18,4096,256,128,0.5,2,0 days 00:00:00.077474,0 days 00:02:19.793225,92.0,92.0,80
769,18,4096,256,128,0.5,3,0 days 00:00:00.077474,0 days 00:02:04.266838,93.0,94.0,80
770,18,4096,256,128,0.5,5,0 days 00:00:00.077474,0 days 00:00:55.508784,85.0,87.0,48
771,18,4096,256,192,0.25,2,0 days 00:00:00.065258,0 days 00:01:29.816247,92.0,92.0,80
772,18,4096,256,192,0.25,3,0 days 00:00:00.065258,0 days 00:01:40.587436,95.0,96.0,80
773,18,4096,256,192,0.25,5,0 days 00:00:00.065258,0 days 00:02:04.293895,96.0,96.0,80
774,18,4096,512,128,0.75,2,0 days 00:00:00.077796,0 days 00:02:22.553097,94.0,94.0,80
775,18,4096,512,128,0.75,3,0 days 00:00:00.077796,0 days 00:02:03.835143,95.0,95.0,80
776,18,4096,512,128,0.75,5,0 days 00:00:00.077796,0 days 00:01:29.320161,91.0,92.0,70
777,18,4096,512,256,0.5,2,0 days 00:00:00.059270,0 days 00:02:22.560830,94.0,94.0,80
778,18,4096,512,256,0.5,3,0 days 00:00:00.059270,0 days 00:01:24.097091,97.0,97.0,80
