,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan
516,12,4096,1024,512,0.5,2,0 days 00:00:00.063777,0 days 00:01:08.991591,91.0,91.0,68
517,12,4096,1024,512,0.5,3,0 days 00:00:00.063777,0 days 00:00:33.984492,92.0,92.0,47
518,12,4096,1024,512,0.5,5,0 days 00:00:00.063777,0 days 00:01:05.302681,93.0,93.0,54
519,12,4096,1024,768,0.25,2,0 days 00:00:00.058065,0 days 00:00:50.047810,89.0,89.0,51
520,12,4096,1024,768,0.25,3,0 days 00:00:00.058065,0 days 00:01:07.108921,93.0,93.0,52
521,12,4096,1024,768,0.25,5,0 days 00:00:00.058065,0 days 00:02:22.550151,97.0,97.0,80
522,12,4096,2048,512,0.75,2,0 days 00:00:00.061636,0 days 00:00:37.478134,90.0,89.0,32
523,12,4096,2048,512,0.75,3,0 days 00:00:00.061636,0 days 00:00:45.296034,93.0,93.0,55
524,12,4096,2048,512,0.75,5,0 days 00:00:00.061636,0 days 00:01:30.767009,97.0,97.0,76
525,12,4096,2048,1024,0.5,2,0 days 00:00:00.059013,0 days 00:00:40.304383,90.0,89.0,53
526,12,4096,2048,1024,0.5,3,0 days 00:00:00.059013,0 days 00:01:10.042547,94.0,94.0,80
527,12,4096,2048,1024,0.5,5,0 days 00:00:00.059013,0 days 00:02:22.867256,97.0,97.0,80
528,12,4096,2048,1536,0.25,2,0 days 00:00:00.055397,0 days 00:01:03.374594,91.0,91.0,73
529,12,4096,2048,1536,0.25,3,0 days 00:00:00.055397,0 days 00:01:28.721159,96.0,96.0,80
530,12,4096,2048,1536,0.25,5,0 days 00:00:00.055397,0 days 00:01:16.561176,96.0,96.0,80
531,12,4096,4096,1024,0.75,2,0 days 00:00:00.059526,0 days 00:00:34.405015,90.0,90.0,40
532,12,4096,4096,1024,0.75,3,0 days 00:00:00.059526,0 days 00:01:39.397855,96.0,96.0,80
533,12,4096,4096,1024,0.75,5,0 days 00:00:00.059526,0 days 00:02:22.558974,97.0,97.0,80
534,12,4096,4096,2048,0.5,2,0 days 00:00:00.054636,0 days 00:00:54.109204,91.0,91.0,52
535,12,4096,4096,2048,0.5,3,0 days 00:00:00.054636,0 days 00:02:15.023827,97.0,97.0,80
536,12,4096,4096,2048,0.5,5,0 days 00:00:00.054636,0 days 00:01:34.633874,97.0,97.0,80
537,12,4096,4096,3072,0.25,2,0 days 00:00:00.054622,0 days 00:00:58.596755,91.0,91.0,80
538,12,4096,4096,3072,0.25,3,0 days 00:00:00.054622,0 days 00:03:22.543214,98.0,98.0,80
539,12,4096,4096,3072,0.25,5,0 days 00:00:00.054622,0 days 00:01:28.298334,96.0,96.0,77
540,15,256,256,64,0.75,2,0 days 00:00:00.056027,0 days 00:01:33.542044,89.0,89.0,80
541,15,256,256,64,0.75,3,0 days 00:00:00.056027,0 days 00:01:40.668373,92.0,92.0,66
542,15,256,256,64,0.75,5,0 days 00:00:00.056027,0 days 00:01:46.132342,91.0,91.0,70
543,15,256,256,128,0.5,2,0 days 00:00:00.052737,0 days 00:02:14.257866,89.0,89.0,80
544,15,256,256,128,0.5,3,0 days 00:00:00.052737,0 days 00:01:07.081667,89.0,89.0,64
545,15,256,256,128,0.5,5,0 days 00:00:00.052737,0 days 00:01:22.359096,93.0,93.0,80
546,15,256,256,192,0.25,2,0 days 00:00:00.051326,0 days 00:00:38.062382,87.0,86.0,40
547,15,256,256,192,0.25,3,0 days 00:00:00.051326,0 days 00:01:29.502464,90.0,90.0,70
548,15,256,256,192,0.25,5,0 days 00:00:00.051326,0 days 00:01:04.334230,90.0,91.0,66
549,15,512,256,64,0.75,2,0 days 00:00:00.056997,0 days 00:01:20.410193,92.0,92.0,80
550,15,512,256,64,0.75,3,0 days 00:00:00.056997,0 days 00:01:45.155655,92.0,92.0,61
551,15,512,256,64,0.75,5,0 days 00:00:00.056997,0 days 00:01:25.243135,92.0,92.0,50
552,15,512,256,128,0.5,2,0 days 00:00:00.056495,0 days 00:00:59.897067,91.0,91.0,65
553,15,512,256,128,0.5,3,0 days 00:00:00.056495,0 days 00:01:07.343231,90.0,90.0,49
554,15,512,256,128,0.5,5,0 days 00:00:00.056495,0 days 00:00:51.819044,91.0,91.0,39
555,15,512,256,192,0.25,2,0 days 00:00:00.054962,0 days 00:01:22.555100,91.0,91.0,80
556,15,512,256,192,0.25,3,0 days 00:00:00.054962,0 days 00:00:49.594316,91.0,91.0,36
557,15,512,256,192,0.25,5,0 days 00:00:00.054962,0 days 00:01:05.732821,93.0,93.0,49
558,15,512,512,128,0.75,2,0 days 00:00:00.053107,0 days 00:01:24.800920,91.0,91.0,65
559,15,512,512,128,0.75,3,0 days 00:00:00.053107,0 days 00:01:10.414488,92.0,92.0,50
560,15,512,512,128,0.75,5,0 days 00:00:00.053107,0 days 00:00:57.072975,92.0,92.0,46
561,15,512,512,256,0.5,2,0 days 00:00:00.050108,0 days 00:01:27.075375,90.0,90.0,64
562,15,512,512,256,0.5,3,0 days 00:00:00.050108,0 days 00:01:16.578696,93.0,93.0,57
563,15,512,512,256,0.5,5,0 days 00:00:00.050108,0 days 00:00:56.687000,91.0,91.0,53
564,15,512,512,384,0.25,2,0 days 00:00:00.051565,0 days 00:01:13.850707,89.0,89.0,65
565,15,512,512,384,0.25,3,0 days 00:00:00.051565,0 days 00:01:03.813898,91.0,91.0,58
566,15,512,512,384,0.25,5,0 days 00:00:00.051565,0 days 00:02:22.576313,94.0,94.0,80
567,15,1024,256,64,0.75,2,0 days 00:00:00.067693,0 days 00:01:49.044878,91.0,91.0,80
568,15,1024,256,64,0.75,3,0 days 00:00:00.067693,0 days 00:00:51.610923,91.0,91.0,37
569,15,1024,256,64,0.75,5,0 days 00:00:00.067693,0 days 00:01:19.866924,93.0,93.0,48
570,15,1024,256,128,0.5,2,0 days 00:00:00.057975,0 days 00:01:17.346417,91.0,91.0,79
571,15,1024,256,128,0.5,3,0 days 00:00:00.057975,0 days 00:02:14.969211,93.0,93.0,80
572,15,1024,256,128,0.5,5,0 days 00:00:00.057975,0 days 00:02:06.981259,96.0,96.0,80
573,15,1024,256,192,0.25,2,0 days 00:00:00.054346,0 days 00:00:51.606611,88.0,87.0,51
574,15,1024,256,192,0.25,3,0 days 00:00:00.054346,0 days 00:01:34.124107,91.0,91.0,62
575,15,1024,256,192,0.25,5,0 days 00:00:00.054346,0 days 00:01:04.549597,91.0,91.0,35
576,15,1024,512,128,0.75,2,0 days 00:00:00.057208,0 days 00:01:04.951656,90.0,90.0,43
577,15,1024,512,128,0.75,3,0 days 00:00:00.057208,0 days 00:01:10.713412,90.0,90.0,55
578,15,1024,512,128,0.75,5,0 days 00:00:00.057208,0 days 00:01:12.560284,92.0,93.0,49
579,15,1024,512,256,0.5,2,0 days 00:00:00.055950,0 days 00:00:24.538717,91.0,91.0,24
580,15,1024,512,256,0.5,3,0 days 00:00:00.055950,0 days 00:01:16.098631,93.0,93.0,45
581,15,1024,512,256,0.5,5,0 days 00:00:00.055950,0 days 00:00:58.125308,93.0,93.0,45
582,15,1024,512,384,0.25,2,0 days 00:00:00.055734,0 days 00:00:48.227558,89.0,89.0,57
583,15,1024,512,384,0.25,3,0 days 00:00:00.055734,0 days 00:01:18.474276,92.0,92.0,57
584,15,1024,512,384,0.25,5,0 days 00:00:00.055734,0 days 00:01:05.916312,93.0,93.0,47
585,15,1024,1024,256,0.75,2,0 days 00:00:00.053597,0 days 00:02:22.581446,91.0,91.0,80
586,15,1024,1024,256,0.75,3,0 days 00:00:00.053597,0 days 00:00:52.104493,92.0,92.0,39
587,15,1024,1024,256,0.75,5,0 days 00:00:00.053597,0 days 00:00:59.479851,93.0,93.0,39
588,15,1024,1024,512,0.5,2,0 days 00:00:00.052192,0 days 00:01:15.574349,90.0,89.0,58
589,15,1024,1024,512,0.5,3,0 days 00:00:00.052192,0 days 00:00:58.391151,92.0,92.0,44
590,15,1024,1024,512,0.5,5,0 days 00:00:00.052192,0 days 00:01:00.734618,93.0,93.0,50
591,15,1024,1024,768,0.25,2,0 days 00:00:00.051982,0 days 00:01:48.166985,90.0,90.0,80
592,15,1024,1024,768,0.25,3,0 days 00:00:00.051982,0 days 00:00:42.929717,93.0,93.0,47
593,15,1024,1024,768,0.25,5,0 days 00:00:00.051982,0 days 00:00:57.222532,93.0,93.0,51
594,15,2048,256,64,0.75,2,0 days 00:00:00.084465,0 days 00:02:34.015930,90.0,90.0,80
595,15,2048,256,64,0.75,3,0 days 00:00:00.084465,0 days 00:00:59.142837,92.0,93.0,41
596,15,2048,256,64,0.75,5,0 days 00:00:00.084465,0 days 00:01:24.102205,94.0,95.0,70
597,15,2048,256,128,0.5,2,0 days 00:00:00.064984,0 days 00:00:41.491685,90.0,90.0,48
598,15,2048,256,128,0.5,3,0 days 00:00:00.064984,0 days 00:01:13.320714,94.0,95.0,72
599,15,2048,256,128,0.5,5,0 days 00:00:00.064984,0 days 00:01:32.954030,93.0,93.0,59
600,15,2048,256,192,0.25,2,0 days 00:00:00.062823,0 days 00:01:17.277037,91.0,91.0,55
601,15,2048,256,192,0.25,3,0 days 00:00:00.062823,0 days 00:00:48.344016,91.0,91.0,36
602,15,2048,256,192,0.25,5,0 days 00:00:00.062823,0 days 00:00:54.557626,93.0,93.0,41
603,15,2048,512,128,0.75,2,0 days 00:00:00.065645,0 days 00:01:31.504134,91.0,91.0,52
604,15,2048,512,128,0.75,3,0 days 00:00:00.065645,0 days 00:01:14.447112,94.0,94.0,50
605,15,2048,512,128,0.75,5,0 days 00:00:00.065645,0 days 00:02:02.119192,93.0,93.0,80
606,15,2048,512,256,0.5,2,0 days 00:00:00.059936,0 days 00:02:22.618598,91.0,91.0,80
607,15,2048,512,256,0.5,3,0 days 00:00:00.059936,0 days 00:00:55.059159,92.0,92.0,40
608,15,2048,512,256,0.5,5,0 days 00:00:00.059936,0 days 00:00:58.726630,92.0,92.0,40
609,15,2048,512,384,0.25,2,0 days 00:00:00.056703,0 days 00:01:06.951430,90.0,90.0,53
610,15,2048,512,384,0.25,3,0 days 00:00:00.056703,0 days 00:01:02.949612,93.0,93.0,57
611,15,2048,512,384,0.25,5,0 days 00:00:00.056703,0 days 00:01:41.698132,93.0,93.0,64
612,15,2048,1024,256,0.75,2,0 days 00:00:00.058463,0 days 00:00:46.613964,88.0,87.0,34
613,15,2048,1024,256,0.75,3,0 days 00:00:00.058463,0 days 00:01:40.990477,92.0,92.0,65
614,15,2048,1024,256,0.75,5,0 days 00:00:00.058463,0 days 00:00:59.961558,93.0,93.0,47
615,15,2048,1024,512,0.5,2,0 days 00:00:00.054085,0 days 00:00:40.753501,89.0,89.0,39
616,15,2048,1024,512,0.5,3,0 days 00:00:00.054085,0 days 00:00:57.026925,91.0,91.0,51
617,15,2048,1024,512,0.5,5,0 days 00:00:00.054085,0 days 00:02:05.764197,94.0,95.0,80
618,15,2048,1024,768,0.25,2,0 days 00:00:00.053528,0 days 00:01:00.914966,90.0,90.0,47
619,15,2048,1024,768,0.25,3,0 days 00:00:00.053528,0 days 00:01:39.988291,93.0,93.0,69
620,15,2048,1024,768,0.25,5,0 days 00:00:00.053528,0 days 00:01:12.506219,92.0,92.0,47
621,15,2048,2048,512,0.75,2,0 days 00:00:00.057595,0 days 00:01:08.239849,91.0,91.0,61
622,15,2048,2048,512,0.75,3,0 days 00:00:00.057595,0 days 00:01:17.880035,91.0,91.0,48
623,15,2048,2048,512,0.75,5,0 days 00:00:00.057595,0 days 00:01:29.241093,93.0,93.0,56
624,15,2048,2048,1024,0.5,2,0 days 00:00:00.052029,0 days 00:01:22.620109,93.0,93.0,80
625,15,2048,2048,1024,0.5,3,0 days 00:00:00.052029,0 days 00:02:22.589576,94.0,94.0,80
626,15,2048,2048,1024,0.5,5,0 days 00:00:00.052029,0 days 00:01:59.124570,95.0,95.0,72
627,15,2048,2048,1536,0.25,2,0 days 00:00:00.051983,0 days 00:00:25.906103,90.0,89.0,25
628,15,2048,2048,1536,0.25,3,0 days 00:00:00.051983,0 days 00:01:36.451620,93.0,93.0,80
629,15,2048,2048,1536,0.25,5,0 days 00:00:00.051983,0 days 00:01:48.661809,94.0,94.0,68
630,15,4096,256,64,0.75,2,0 days 00:00:00.113304,0 days 00:02:09.362855,93.0,93.0,80
631,15,4096,256,64,0.75,3,0 days 00:00:00.113304,0 days 00:01:06.855508,89.0,89.0,40
632,15,4096,256,64,0.75,5,0 days 00:00:00.113304,0 days 00:02:15.525113,94.0,94.0,80
633,15,4096,256,128,0.5,2,0 days 00:00:00.086755,0 days 00:01:34.012768,91.0,91.0,56
634,15,4096,256,128,0.5,3,0 days 00:00:00.086755,0 days 00:01:04.413705,92.0,92.0,39
635,15,4096,256,128,0.5,5,0 days 00:00:00.086755,0 days 00:01:00.336731,92.0,92.0,49
636,15,4096,256,192,0.25,2,0 days 00:00:00.076715,0 days 00:01:31.232982,91.0,91.0,57
637,15,4096,256,192,0.25,3,0 days 00:00:00.076715,0 days 00:01:07.933421,91.0,91.0,40
638,15,4096,256,192,0.25,5,0 days 00:00:00.076715,0 days 00:01:19.759874,93.0,93.0,51
639,15,4096,512,128,0.75,2,0 days 00:00:00.086579,0 days 00:01:48.511353,90.0,90.0,80
640,15,4096,512,128,0.75,3,0 days 00:00:00.086579,0 days 00:01:20.128884,93.0,93.0,50
641,15,4096,512,128,0.75,5,0 days 00:00:00.086579,0 days 00:02:01.908674,93.0,93.0,78
642,15,4096,512,256,0.5,2,0 days 00:00:00.070677,0 days 00:01:58.386439,91.0,91.0,80
643,15,4096,512,256,0.5,3,0 days 00:00:00.070677,0 days 00:01:30.840420,92.0,91.0,57
644,15,4096,512,256,0.5,5,0 days 00:00:00.070677,0 days 00:01:10.177409,93.0,93.0,50
645,15,4096,512,384,0.25,2,0 days 00:00:00.759382,0 days 00:00:44.617210,91.0,91.0,80
646,15,4096,512,384,0.25,3,0 days 00:00:00.759382,0 days 00:00:39.880440,93.0,93.0,51
647,15,4096,512,384,0.25,5,0 days 00:00:00.759382,0 days 00:00:54.999211,96.0,96.0,79
648,15,4096,1024,256,0.75,2,0 days 00:00:00.069562,0 days 00:00:45.273713,90.0,91.0,80
649,15,4096,1024,256,0.75,3,0 days 00:00:00.069562,0 days 00:00:27.249401,91.0,91.0,40
650,15,4096,1024,256,0.75,5,0 days 00:00:00.069562,0 days 00:00:38.485794,93.0,93.0,40
651,15,4096,1024,512,0.5,2,0 days 00:00:00.062356,0 days 00:00:27.441432,91.0,91.0,54
652,15,4096,1024,512,0.5,3,0 days 00:00:00.062356,0 days 00:00:42.645121,93.0,93.0,69
653,15,4096,1024,512,0.5,5,0 days 00:00:00.062356,0 days 00:01:06.753751,95.0,95.0,80
654,15,4096,1024,768,0.25,2,0 days 00:00:00.058711,0 days 00:00:23.573895,90.0,90.0,31
655,15,4096,1024,768,0.25,3,0 days 00:00:00.058711,0 days 00:00:40.457092,94.0,94.0,64
656,15,4096,1024,768,0.25,5,0 days 00:00:00.058711,0 days 00:00:56.663444,96.0,96.0,67
657,15,4096,2048,512,0.75,2,0 days 00:00:00.059643,0 days 00:00:33.553754,90.0,89.0,44
658,15,4096,2048,512,0.75,3,0 days 00:00:00.059643,0 days 00:00:26.327042,92.0,92.0,44
659,15,4096,2048,512,0.75,5,0 days 00:00:00.059643,0 days 00:00:57.341217,97.0,97.0,79
660,15,4096,2048,1024,0.5,2,0 days 00:00:00.054410,0 days 00:00:29.617189,91.0,91.0,37
661,15,4096,2048,1024,0.5,3,0 days 00:00:00.054410,0 days 00:00:45.852976,96.0,96.0,80
662,15,4096,2048,1024,0.5,5,0 days 00:00:00.054410,0 days 00:01:18.525770,96.0,97.0,80
663,15,4096,2048,1536,0.25,2,0 days 00:00:00.053424,0 days 00:00:28.361282,91.0,91.0,52
664,15,4096,2048,1536,0.25,3,0 days 00:00:00.053424,0 days 00:01:22.536004,99.0,99.0,80
665,15,4096,2048,1536,0.25,5,0 days 00:00:00.053424,0 days 00:00:51.376353,95.0,95.0,80
666,15,4096,4096,1024,0.75,2,0 days 00:00:00.056643,0 days 00:01:22.520470,92.0,93.0,80
667,15,4096,4096,1024,0.75,3,0 days 00:00:00.056643,0 days 00:01:17.277885,97.0,97.0,80
668,15,4096,4096,1024,0.75,5,0 days 00:00:00.056643,0 days 00:00:53.074469,94.0,94.0,67
669,15,4096,4096,2048,0.5,2,0 days 00:00:00.055002,0 days 00:00:33.478005,91.0,91.0,52
670,15,4096,4096,2048,0.5,3,0 days 00:00:00.055002,0 days 00:00:56.182131,95.0,95.0,80
671,15,4096,4096,2048,0.5,5,0 days 00:00:00.055002,0 days 00:01:00.232657,96.0,97.0,80
672,15,4096,4096,3072,0.25,2,0 days 00:00:00.052350,0 days 00:00:40.653959,91.0,91.0,54
673,15,4096,4096,3072,0.25,3,0 days 00:00:00.052350,0 days 00:00:57.016983,97.0,97.0,80
674,15,4096,4096,3072,0.25,5,0 days 00:00:00.052350,0 days 00:00:41.725189,95.0,95.0,58
675,18,256,256,64,0.75,2,0 days 00:00:00.595094,0 days 00:02:22.827088,94.0,94.0,80
676,18,256,256,64,0.75,3,0 days 00:00:00.595094,0 days 00:02:22.548349,92.0,93.0,80
677,18,256,256,64,0.75,5,0 days 00:00:00.595094,0 days 00:01:33.743627,91.0,91.0,80
678,18,256,256,128,0.5,2,0 days 00:00:00.055948,0 days 00:02:22.541467,92.0,92.0,80
679,18,256,256,128,0.5,3,0 days 00:00:00.055948,0 days 00:01:14.559275,92.0,92.0,80
680,18,256,256,128,0.5,5,0 days 00:00:00.055948,0 days 00:01:19.772431,91.0,91.0,80
681,18,256,256,192,0.25,2,0 days 00:00:00.052847,0 days 00:00:59.019631,88.0,87.0,67
682,18,256,256,192,0.25,3,0 days 00:00:00.052847,0 days 00:01:18.267189,93.0,93.0,80
683,18,256,256,192,0.25,5,0 days 00:00:00.052847,0 days 00:01:20.280414,92.0,92.0,80
684,18,512,256,64,0.75,2,0 days 00:00:00.062302,0 days 00:01:43.886622,93.0,93.0,80
685,18,512,256,64,0.75,3,0 days 00:00:00.062302,0 days 00:01:26.816669,92.0,92.0,70
686,18,512,256,64,0.75,5,0 days 00:00:00.062302,0 days 00:00:39.460190,91.0,91.0,40
687,18,512,256,128,0.5,2,0 days 00:00:00.055237,0 days 00:01:22.559845,92.0,92.0,80
688,18,512,256,128,0.5,3,0 days 00:00:00.055237,0 days 00:01:18.850392,92.0,92.0,69
689,18,512,256,128,0.5,5,0 days 00:00:00.055237,0 days 00:00:45.528788,91.0,91.0,51
690,18,512,256,192,0.25,2,0 days 00:00:00.053857,0 days 00:01:27.101608,92.0,92.0,80
691,18,512,256,192,0.25,3,0 days 00:00:00.053857,0 days 00:00:37.520004,93.0,93.0,52
692,18,512,256,192,0.25,5,0 days 00:00:00.053857,0 days 00:00:56.449013,92.0,92.0,79
693,18,512,512,128,0.75,2,0 days 00:00:00.055550,0 days 00:00:55.212752,90.0,90.0,67
694,18,512,512,128,0.75,3,0 days 00:00:00.055550,0 days 00:01:29.318572,92.0,93.0,80
695,18,512,512,128,0.75,5,0 days 00:00:00.055550,0 days 00:00:43.528770,92.0,92.0,41
696,18,512,512,256,0.5,2,0 days 00:00:00.053227,0 days 00:01:16.881760,91.0,91.0,80
697,18,512,512,256,0.5,3,0 days 00:00:00.053227,0 days 00:00:59.073074,94.0,94.0,57
698,18,512,512,256,0.5,5,0 days 00:00:00.053227,0 days 00:01:22.524958,93.0,93.0,80
699,18,512,512,384,0.25,2,0 days 00:00:00.051697,0 days 00:01:08.139673,92.0,91.0,80
700,18,512,512,384,0.25,3,0 days 00:00:00.051697,0 days 00:01:14.627297,93.0,93.0,74
701,18,512,512,384,0.25,5,0 days 00:00:00.051697,0 days 00:00:49.559252,91.0,91.0,44
702,18,1024,256,64,0.75,2,0 days 00:00:00.064757,0 days 00:01:36.673997,93.0,93.0,80
703,18,1024,256,64,0.75,3,0 days 00:00:00.064757,0 days 00:01:03.449027,93.0,93.0,69
704,18,1024,256,64,0.75,5,0 days 00:00:00.064757,0 days 00:00:48.680345,91.0,92.0,39
705,18,1024,256,128,0.5,2,0 days 00:00:00.057251,0 days 00:01:39.559817,93.0,93.0,80
706,18,1024,256,128,0.5,3,0 days 00:00:00.057251,0 days 00:01:25.975234,92.0,92.0,80
707,18,1024,256,128,0.5,5,0 days 00:00:00.057251,0 days 00:00:56.493621,92.0,92.0,64
708,18,1024,256,192,0.25,2,0 days 00:00:00.055524,0 days 00:01:15.621936,92.0,92.0,80
709,18,1024,256,192,0.25,3,0 days 00:00:00.055524,0 days 00:01:04.884907,91.0,91.0,61
710,18,1024,256,192,0.25,5,0 days 00:00:00.055524,0 days 00:00:51.227367,94.0,95.0,70
711,18,1024,512,128,0.75,2,0 days 00:00:00.058250,0 days 00:01:17.714020,91.0,91.0,65
712,18,1024,512,128,0.75,3,0 days 00:00:00.058250,0 days 00:01:02.423192,91.0,91.0,51
713,18,1024,512,128,0.75,5,0 days 00:00:00.058250,0 days 00:00:51.813769,93.0,93.0,46
714,18,1024,512,256,0.5,2,0 days 00:00:00.054912,0 days 00:00:43.041465,91.0,91.0,55
715,18,1024,512,256,0.5,3,0 days 00:00:00.054912,0 days 00:00:53.364112,91.0,91.0,54
716,18,1024,512,256,0.5,5,0 days 00:00:00.054912,0 days 00:00:53.262216,93.0,93.0,49
717,18,1024,512,384,0.25,2,0 days 00:00:00.053112,0 days 00:00:54.961397,90.0,90.0,51
718,18,1024,512,384,0.25,3,0 days 00:00:00.053112,0 days 00:01:17.370978,93.0,93.0,80
719,18,1024,512,384,0.25,5,0 days 00:00:00.053112,0 days 00:00:38.213107,91.0,91.0,40
720,18,1024,1024,256,0.75,2,0 days 00:00:00.054147,0 days 00:01:33.006738,92.0,92.0,80
721,18,1024,1024,256,0.75,3,0 days 00:00:00.054147,0 days 00:01:09.842722,95.0,95.0,71
722,18,1024,1024,256,0.75,5,0 days 00:00:00.054147,0 days 00:00:29.266677,94.0,94.0,36
723,18,1024,1024,512,0.5,2,0 days 00:00:00.052466,0 days 00:01:35.188087,93.0,93.0,80
724,18,1024,1024,512,0.5,3,0 days 00:00:00.052466,0 days 00:01:02.352379,92.0,92.0,71
725,18,1024,1024,512,0.5,5,0 days 00:00:00.052466,0 days 00:00:51.846438,92.0,92.0,51
726,18,1024,1024,768,0.25,2,0 days 00:00:00.051520,0 days 00:00:49.848987,92.0,92.0,65
727,18,1024,1024,768,0.25,3,0 days 00:00:00.051520,0 days 00:01:02.009912,94.0,94.0,57
728,18,1024,1024,768,0.25,5,0 days 00:00:00.051520,0 days 00:00:57.859909,92.0,92.0,55
729,18,2048,256,64,0.75,2,0 days 00:00:00.083229,0 days 00:01:25.310954,93.0,93.0,80
730,18,2048,256,64,0.75,3,0 days 00:00:00.083229,0 days 00:01:28.176840,92.0,93.0,80
731,18,2048,256,64,0.75,5,0 days 00:00:00.083229,0 days 00:01:02.563534,91.0,91.0,48
732,18,2048,256,128,0.5,2,0 days 00:00:00.065641,0 days 00:01:25.947766,92.0,92.0,80
733,18,2048,256,128,0.5,3,0 days 00:00:00.065641,0 days 00:01:02.179202,93.0,93.0,68
734,18,2048,256,128,0.5,5,0 days 00:00:00.065641,0 days 00:00:38.310763,92.0,92.0,41
735,18,2048,256,192,0.25,2,0 days 00:00:00.061450,0 days 00:00:52.110063,91.0,91.0,60
736,18,2048,256,192,0.25,3,0 days 00:00:00.061450,0 days 00:01:34.459143,93.0,93.0,80
737,18,2048,256,192,0.25,5,0 days 00:00:00.061450,0 days 00:00:45.452358,94.0,95.0,47
738,18,2048,512,128,0.75,2,0 days 00:00:00.066492,0 days 00:01:11.646556,91.0,91.0,73
739,18,2048,512,128,0.75,3,0 days 00:00:00.066492,0 days 00:01:12.392193,92.0,93.0,80
740,18,2048,512,128,0.75,5,0 days 00:00:00.066492,0 days 00:00:44.889649,94.0,95.0,50
741,18,2048,512,256,0.5,2,0 days 00:00:00.058288,0 days 00:01:03.613700,91.0,91.0,56
742,18,2048,512,256,0.5,3,0 days 00:00:00.058288,0 days 00:00:46.282275,91.0,91.0,42
743,18,2048,512,256,0.5,5,0 days 00:00:00.058288,0 days 00:00:49.225855,93.0,93.0,49
744,18,2048,512,384,0.25,2,0 days 00:00:00.055545,0 days 00:01:11.464644,93.0,93.0,73
745,18,2048,512,384,0.25,3,0 days 00:00:00.055545,0 days 00:01:16.014815,92.0,92.0,67
746,18,2048,512,384,0.25,5,0 days 00:00:00.055545,0 days 00:01:36.609255,94.0,95.0,80
747,18,2048,1024,256,0.75,2,0 days 00:00:00.058273,0 days 00:01:21.631460,90.0,90.0,57
748,18,2048,1024,256,0.75,3,0 days 00:00:00.058273,0 days 00:01:14.627399,93.0,93.0,71
749,18,2048,1024,256,0.75,5,0 days 00:00:00.058273,0 days 00:00:51.498750,92.0,92.0,42
750,18,2048,1024,512,0.5,2,0 days 00:00:00.054977,0 days 00:00:48.010379,91.0,91.0,47
751,18,2048,1024,512,0.5,3,0 days 00:00:00.054977,0 days 00:00:46.626957,92.0,92.0,40
752,18,2048,1024,512,0.5,5,0 days 00:00:00.054977,0 days 00:00:59.240706,92.0,93.0,45
753,18,2048,1024,768,0.25,2,0 days 00:00:00.053464,0 days 00:00:50.632002,91.0,91.0,57
754,18,2048,1024,768,0.25,3,0 days 00:00:00.053464,0 days 00:00:52.067852,93.0,93.0,47
755,18,2048,1024,768,0.25,5,0 days 00:00:00.053464,0 days 00:01:22.529309,96.0,96.0,80
756,18,2048,2048,512,0.75,2,0 days 00:00:00.054729,0 days 00:01:08.234196,91.0,91.0,80
757,18,2048,2048,512,0.75,3,0 days 00:00:00.054729,0 days 00:00:40.114090,93.0,93.0,65
758,18,2048,2048,512,0.75,5,0 days 00:00:00.054729,0 days 00:01:03.116276,94.0,94.0,80
759,18,2048,2048,1024,0.5,2,0 days 00:00:00.052755,0 days 00:00:39.015338,90.0,90.0,40
760,18,2048,2048,1024,0.5,3,0 days 00:00:00.052755,0 days 00:00:51.419678,93.0,93.0,47
761,18,2048,2048,1024,0.5,5,0 days 00:00:00.052755,0 days 00:01:28.427813,96.0,97.0,80
762,18,2048,2048,1536,0.25,2,0 days 00:00:00.052435,0 days 00:00:23.831774,90.0,90.0,39
763,18,2048,2048,1536,0.25,3,0 days 00:00:00.052435,0 days 00:02:22.530754,96.0,96.0,80
764,18,2048,2048,1536,0.25,5,0 days 00:00:00.052435,0 days 00:01:11.987737,95.0,95.0,80
765,18,4096,256,64,0.75,2,0 days 00:00:00.111166,0 days 00:02:03.384974,93.0,93.0,80
766,18,4096,256,64,0.75,3,0 days 00:00:00.111166,0 days 00:01:59.870165,91.0,91.0,80
767,18,4096,256,64,0.75,5,0 days 00:00:00.111166,0 days 00:00:56.242071,93.0,93.0,36
768,18,4096,256,128,0.5,2,0 days 00:00:00.081342,0 days 00:01:43.449623,94.0,94.0,72
769,18,4096,256,128,0.5,3,0 days 00:00:00.081342,0 days 00:01:36.795256,93.0,93.0,80
770,18,4096,256,128,0.5,5,0 days 00:00:00.081342,0 days 00:00:45.616549,91.0,91.0,36
771,18,4096,256,192,0.25,2,0 days 00:00:00.071353,0 days 00:01:12.898196,92.0,92.0,64
772,18,4096,256,192,0.25,3,0 days 00:00:00.071353,0 days 00:01:08.387296,92.0,92.0,65
773,18,4096,256,192,0.25,5,0 days 00:00:00.071353,0 days 00:00:26.163465,92.0,93.0,26
774,18,4096,512,128,0.75,2,0 days 00:00:00.084349,0 days 00:01:28.753602,91.0,91.0,59
775,18,4096,512,128,0.75,3,0 days 00:00:00.084349,0 days 00:01:10.696583,93.0,93.0,65
776,18,4096,512,128,0.75,5,0 days 00:00:00.084349,0 days 00:01:33.240973,95.0,95.0,77
