,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan
516,12,4096,1024,512,0.5,2,0 days 00:00:00.081563,0 days 00:01:44.133930,90.0,91.0,80
517,12,4096,1024,512,0.5,3,0 days 00:00:00.081563,0 days 00:01:29.631658,93.0,94.0,80
518,12,4096,1024,512,0.5,5,0 days 00:00:00.081563,0 days 00:01:12.540594,94.0,94.0,80
519,12,4096,1024,768,0.25,2,0 days 00:00:00.078268,0 days 00:01:56.178252,92.0,92.0,80
520,12,4096,1024,768,0.25,3,0 days 00:00:00.078268,0 days 00:01:41.031137,93.0,94.0,80
521,12,4096,1024,768,0.25,5,0 days 00:00:00.078268,0 days 00:01:26.865443,93.0,94.0,80
522,12,4096,2048,512,0.75,2,0 days 00:00:00.085310,0 days 00:02:02.103588,90.0,90.0,80
523,12,4096,2048,512,0.75,3,0 days 00:00:00.085310,0 days 00:01:34.366956,92.0,92.0,80
524,12,4096,2048,512,0.75,5,0 days 00:00:00.085310,0 days 00:01:01.324360,91.0,91.0,57
525,12,4096,2048,1024,0.5,2,0 days 00:00:00.077257,0 days 00:01:29.899122,90.0,91.0,80
526,12,4096,2048,1024,0.5,3,0 days 00:00:00.077257,0 days 00:01:39.064191,92.0,92.0,80
527,12,4096,2048,1024,0.5,5,0 days 00:00:00.077257,0 days 00:01:40.297483,96.0,96.0,79
528,12,4096,2048,1536,0.25,2,0 days 00:00:00.073481,0 days 00:01:36.578100,88.0,90.0,80
529,12,4096,2048,1536,0.25,3,0 days 00:00:00.073481,0 days 00:01:55.876234,92.0,92.0,80
530,12,4096,2048,1536,0.25,5,0 days 00:00:00.073481,0 days 00:01:10.212297,93.0,93.0,54
531,12,4096,4096,1024,0.75,2,0 days 00:00:00.077692,0 days 00:01:43.506091,90.0,91.0,80
532,12,4096,4096,1024,0.75,3,0 days 00:00:00.077692,0 days 00:01:45.217937,92.0,92.0,80
533,12,4096,4096,1024,0.75,5,0 days 00:00:00.077692,0 days 00:01:23.847458,93.0,93.0,76
534,12,4096,4096,2048,0.5,2,0 days 00:00:00.073767,0 days 00:01:24.500382,91.0,92.0,80
535,12,4096,4096,2048,0.5,3,0 days 00:00:00.073767,0 days 00:02:22.571669,93.0,94.0,80
536,12,4096,4096,2048,0.5,5,0 days 00:00:00.073767,0 days 00:01:17.422939,92.0,92.0,80
537,12,4096,4096,3072,0.25,2,0 days 00:00:00.071195,0 days 00:02:08.312992,91.0,92.0,80
538,12,4096,4096,3072,0.25,3,0 days 00:00:00.071195,0 days 00:02:35.492076,92.0,92.0,80
539,12,4096,4096,3072,0.25,5,0 days 00:00:00.071195,0 days 00:01:41.767964,95.0,95.0,80
540,15,256,256,64,0.75,2,0 days 00:00:00.375176,0 days 00:01:27.912723,85.0,84.0,74
541,15,256,256,64,0.75,3,0 days 00:00:00.375176,0 days 00:01:27.484017,88.0,89.0,64
542,15,256,256,64,0.75,5,0 days 00:00:00.375176,0 days 00:02:20.217744,88.0,89.0,80
543,15,256,256,128,0.5,2,0 days 00:00:00.069099,0 days 00:01:22.554270,86.0,87.0,80
544,15,256,256,128,0.5,3,0 days 00:00:00.069099,0 days 00:00:51.111628,90.0,90.0,58
545,15,256,256,128,0.5,5,0 days 00:00:00.069099,0 days 00:01:14.179584,89.0,90.0,61
546,15,256,256,192,0.25,2,0 days 00:00:00.068205,0 days 00:00:28.623544,81.0,80.0,33
547,15,256,256,192,0.25,3,0 days 00:00:00.068205,0 days 00:01:18.365290,91.0,92.0,80
548,15,256,256,192,0.25,5,0 days 00:00:00.068205,0 days 00:02:22.576431,92.0,92.0,80
549,15,512,256,64,0.75,2,0 days 00:00:00.080337,0 days 00:01:42.764701,87.0,87.0,80
550,15,512,256,64,0.75,3,0 days 00:00:00.080337,0 days 00:01:36.179539,92.0,92.0,72
551,15,512,256,64,0.75,5,0 days 00:00:00.080337,0 days 00:01:57.450176,93.0,93.0,68
552,15,512,256,128,0.5,2,0 days 00:00:00.071561,0 days 00:02:22.564712,90.0,91.0,80
553,15,512,256,128,0.5,3,0 days 00:00:00.071561,0 days 00:00:56.004995,91.0,91.0,57
554,15,512,256,128,0.5,5,0 days 00:00:00.071561,0 days 00:02:22.549076,91.0,91.0,80
555,15,512,256,192,0.25,2,0 days 00:00:00.069542,0 days 00:00:54.464302,88.0,88.0,80
556,15,512,256,192,0.25,3,0 days 00:00:00.069542,0 days 00:01:02.742249,93.0,93.0,80
557,15,512,256,192,0.25,5,0 days 00:00:00.069542,0 days 00:01:22.557934,93.0,93.0,80
558,15,512,512,128,0.75,2,0 days 00:00:00.071188,0 days 00:01:22.556596,90.0,91.0,80
559,15,512,512,128,0.75,3,0 days 00:00:00.071188,0 days 00:01:12.919353,92.0,92.0,69
560,15,512,512,128,0.75,5,0 days 00:00:00.071188,0 days 00:01:18.907810,92.0,92.0,64
561,15,512,512,256,0.5,2,0 days 00:00:00.067199,0 days 00:00:58.949946,87.0,88.0,80
562,15,512,512,256,0.5,3,0 days 00:00:00.067199,0 days 00:00:53.548725,91.0,91.0,80
563,15,512,512,256,0.5,5,0 days 00:00:00.067199,0 days 00:01:21.559009,91.0,91.0,80
564,15,512,512,384,0.25,2,0 days 00:00:00.066882,0 days 00:00:57.281429,90.0,90.0,80
565,15,512,512,384,0.25,3,0 days 00:00:00.066882,0 days 00:01:06.966175,92.0,92.0,80
566,15,512,512,384,0.25,5,0 days 00:00:00.066882,0 days 00:02:22.529708,93.0,94.0,80
567,15,1024,256,64,0.75,2,0 days 00:00:00.091474,0 days 00:02:22.584444,89.0,90.0,80
568,15,1024,256,64,0.75,3,0 days 00:00:00.091474,0 days 00:02:22.596224,92.0,92.0,80
569,15,1024,256,64,0.75,5,0 days 00:00:00.091474,0 days 00:02:22.610137,90.0,91.0,80
570,15,1024,256,128,0.5,2,0 days 00:00:00.079970,0 days 00:01:35.642686,89.0,90.0,80
571,15,1024,256,128,0.5,3,0 days 00:00:00.079970,0 days 00:00:54.693844,90.0,91.0,54
572,15,1024,256,128,0.5,5,0 days 00:00:00.079970,0 days 00:01:29.507594,91.0,91.0,80
573,15,1024,256,192,0.25,2,0 days 00:00:00.074420,0 days 00:01:36.461380,87.0,88.0,80
574,15,1024,256,192,0.25,3,0 days 00:00:00.074420,0 days 00:00:56.652841,90.0,90.0,80
575,15,1024,256,192,0.25,5,0 days 00:00:00.074420,0 days 00:01:20.854873,91.0,91.0,70
576,15,1024,512,128,0.75,2,0 days 00:00:00.078646,0 days 00:01:22.568060,91.0,91.0,80
577,15,1024,512,128,0.75,3,0 days 00:00:00.078646,0 days 00:02:22.575720,92.0,93.0,80
578,15,1024,512,128,0.75,5,0 days 00:00:00.078646,0 days 00:01:08.824829,90.0,91.0,50
579,15,1024,512,256,0.5,2,0 days 00:00:00.071586,0 days 00:01:45.378295,90.0,91.0,80
580,15,1024,512,256,0.5,3,0 days 00:00:00.071586,0 days 00:01:41.322506,91.0,92.0,80
581,15,1024,512,256,0.5,5,0 days 00:00:00.071586,0 days 00:01:13.993071,89.0,90.0,72
582,15,1024,512,384,0.25,2,0 days 00:00:00.068794,0 days 00:01:12.816225,89.0,90.0,80
583,15,1024,512,384,0.25,3,0 days 00:00:00.068794,0 days 00:01:22.606668,93.0,93.0,79
584,15,1024,512,384,0.25,5,0 days 00:00:00.068794,0 days 00:01:21.581527,91.0,91.0,80
585,15,1024,1024,256,0.75,2,0 days 00:00:00.071466,0 days 00:02:22.571686,92.0,92.0,80
586,15,1024,1024,256,0.75,3,0 days 00:00:00.071466,0 days 00:01:44.555537,93.0,94.0,80
587,15,1024,1024,256,0.75,5,0 days 00:00:00.071466,0 days 00:01:33.086055,92.0,92.0,80
588,15,1024,1024,512,0.5,2,0 days 00:00:00.069610,0 days 00:01:05.781608,90.0,91.0,80
589,15,1024,1024,512,0.5,3,0 days 00:00:00.069610,0 days 00:01:35.595232,92.0,92.0,80
590,15,1024,1024,512,0.5,5,0 days 00:00:00.069610,0 days 00:01:07.356295,92.0,92.0,68
591,15,1024,1024,768,0.25,2,0 days 00:00:00.067899,0 days 00:01:22.551660,90.0,90.0,80
592,15,1024,1024,768,0.25,3,0 days 00:00:00.067899,0 days 00:01:13.256330,92.0,92.0,80
593,15,1024,1024,768,0.25,5,0 days 00:00:00.067899,0 days 00:01:24.523070,95.0,95.0,80
594,15,2048,256,64,0.75,2,0 days 00:00:00.116248,0 days 00:01:45.043623,88.0,88.0,80
595,15,2048,256,64,0.75,3,0 days 00:00:00.116248,0 days 00:01:19.793852,89.0,90.0,60
596,15,2048,256,64,0.75,5,0 days 00:00:00.116248,0 days 00:02:10.971122,88.0,87.0,65
597,15,2048,256,128,0.5,2,0 days 00:00:00.091636,0 days 00:01:51.853210,89.0,89.0,80
598,15,2048,256,128,0.5,3,0 days 00:00:00.091636,0 days 00:01:28.125435,90.0,90.0,73
599,15,2048,256,128,0.5,5,0 days 00:00:00.091636,0 days 00:01:58.523432,92.0,93.0,80
600,15,2048,256,192,0.25,2,0 days 00:00:00.082935,0 days 00:01:38.489477,88.0,88.0,80
601,15,2048,256,192,0.25,3,0 days 00:00:00.082935,0 days 00:01:16.767164,91.0,91.0,73
602,15,2048,256,192,0.25,5,0 days 00:00:00.082935,0 days 00:02:22.560848,92.0,92.0,80
603,15,2048,512,128,0.75,2,0 days 00:00:00.090273,0 days 00:02:22.551410,87.0,88.0,80
604,15,2048,512,128,0.75,3,0 days 00:00:00.090273,0 days 00:01:41.628429,92.0,92.0,74
605,15,2048,512,128,0.75,5,0 days 00:00:00.090273,0 days 00:01:57.855247,94.0,94.0,79
606,15,2048,512,256,0.5,2,0 days 00:00:00.080675,0 days 00:01:20.282929,90.0,90.0,80
607,15,2048,512,256,0.5,3,0 days 00:00:00.080675,0 days 00:01:11.613561,91.0,91.0,67
608,15,2048,512,256,0.5,5,0 days 00:00:00.080675,0 days 00:01:02.020022,93.0,94.0,63
609,15,2048,512,384,0.25,2,0 days 00:00:00.073696,0 days 00:00:49.798073,91.0,91.0,66
610,15,2048,512,384,0.25,3,0 days 00:00:00.073696,0 days 00:01:22.569289,93.0,93.0,80
611,15,2048,512,384,0.25,5,0 days 00:00:00.073696,0 days 00:01:14.832100,93.0,93.0,77
612,15,2048,1024,256,0.75,2,0 days 00:00:00.078432,0 days 00:02:00.537881,92.0,92.0,80
613,15,2048,1024,256,0.75,3,0 days 00:00:00.078432,0 days 00:01:41.022265,92.0,92.0,80
614,15,2048,1024,256,0.75,5,0 days 00:00:00.078432,0 days 00:01:51.000337,93.0,93.0,80
615,15,2048,1024,512,0.5,2,0 days 00:00:00.071539,0 days 00:01:42.903196,92.0,92.0,80
616,15,2048,1024,512,0.5,3,0 days 00:00:00.071539,0 days 00:01:15.008395,93.0,93.0,80
617,15,2048,1024,512,0.5,5,0 days 00:00:00.071539,0 days 00:01:25.053986,93.0,93.0,75
618,15,2048,1024,768,0.25,2,0 days 00:00:00.070862,0 days 00:02:22.568439,91.0,91.0,80
619,15,2048,1024,768,0.25,3,0 days 00:00:00.070862,0 days 00:01:43.675355,92.0,92.0,80
620,15,2048,1024,768,0.25,5,0 days 00:00:00.070862,0 days 00:01:22.550722,94.0,94.0,80
621,15,2048,2048,512,0.75,2,0 days 00:00:00.069361,0 days 00:01:46.185909,90.0,91.0,80
622,15,2048,2048,512,0.75,3,0 days 00:00:00.069361,0 days 00:01:46.249013,93.0,94.0,80
623,15,2048,2048,512,0.75,5,0 days 00:00:00.069361,0 days 00:01:20.037789,94.0,94.0,72
624,15,2048,2048,1024,0.5,2,0 days 00:00:00.068857,0 days 00:01:27.598728,90.0,90.0,80
625,15,2048,2048,1024,0.5,3,0 days 00:00:00.068857,0 days 00:01:31.649943,92.0,93.0,80
626,15,2048,2048,1024,0.5,5,0 days 00:00:00.068857,0 days 00:01:11.551043,92.0,93.0,59
627,15,2048,2048,1536,0.25,2,0 days 00:00:00.067118,0 days 00:01:49.790843,88.0,89.0,80
628,15,2048,2048,1536,0.25,3,0 days 00:00:00.067118,0 days 00:01:29.725415,94.0,94.0,80
629,15,2048,2048,1536,0.25,5,0 days 00:00:00.067118,0 days 00:01:26.403865,94.0,95.0,80
630,15,4096,256,64,0.75,2,0 days 00:00:00.153933,0 days 00:02:22.597320,92.0,92.0,80
631,15,4096,256,64,0.75,3,0 days 00:00:00.153933,0 days 00:02:04.678166,91.0,91.0,74
632,15,4096,256,64,0.75,5,0 days 00:00:00.153933,0 days 00:01:47.412566,91.0,91.0,58
633,15,4096,256,128,0.5,2,0 days 00:00:00.116868,0 days 00:02:03.981986,89.0,89.0,80
634,15,4096,256,128,0.5,3,0 days 00:00:00.116868,0 days 00:01:37.731099,91.0,92.0,77
635,15,4096,256,128,0.5,5,0 days 00:00:00.116868,0 days 00:01:33.513504,91.0,91.0,68
636,15,4096,256,192,0.25,2,0 days 00:00:00.101320,0 days 00:01:41.493372,87.0,88.0,80
637,15,4096,256,192,0.25,3,0 days 00:00:00.101320,0 days 00:01:32.863901,91.0,91.0,80
638,15,4096,256,192,0.25,5,0 days 00:00:00.101320,0 days 00:01:34.477986,92.0,92.0,71
639,15,4096,512,128,0.75,2,0 days 00:00:00.116157,0 days 00:01:49.046925,88.0,88.0,80
640,15,4096,512,128,0.75,3,0 days 00:00:00.116157,0 days 00:02:22.566621,92.0,92.0,80
641,15,4096,512,128,0.75,5,0 days 00:00:00.116157,0 days 00:01:52.267762,91.0,91.0,77
642,15,4096,512,256,0.5,2,0 days 00:00:00.091701,0 days 00:01:33.270836,90.0,91.0,80
643,15,4096,512,256,0.5,3,0 days 00:00:00.091701,0 days 00:01:37.534740,92.0,93.0,80
644,15,4096,512,256,0.5,5,0 days 00:00:00.091701,0 days 00:02:22.557634,94.0,95.0,80
645,15,4096,512,384,0.25,2,0 days 00:00:00.083418,0 days 00:02:22.541376,89.0,90.0,80
646,15,4096,512,384,0.25,3,0 days 00:00:00.083418,0 days 00:02:22.557736,92.0,93.0,80
647,15,4096,512,384,0.25,5,0 days 00:00:00.083418,0 days 00:01:35.694601,93.0,94.0,68
648,15,4096,1024,256,0.75,2,0 days 00:00:00.091646,0 days 00:02:07.462795,90.0,91.0,80
649,15,4096,1024,256,0.75,3,0 days 00:00:00.091646,0 days 00:02:22.551383,94.0,94.0,80
650,15,4096,1024,256,0.75,5,0 days 00:00:00.091646,0 days 00:01:38.540616,92.0,93.0,68
651,15,4096,1024,512,0.5,2,0 days 00:00:00.078846,0 days 00:01:11.362427,90.0,91.0,80
652,15,4096,1024,512,0.5,3,0 days 00:00:00.078846,0 days 00:02:22.576170,92.0,93.0,80
653,15,4096,1024,512,0.5,5,0 days 00:00:00.078846,0 days 00:01:28.556747,93.0,93.0,68
654,15,4096,1024,768,0.25,2,0 days 00:00:00.072922,0 days 00:01:43.041723,90.0,90.0,80
655,15,4096,1024,768,0.25,3,0 days 00:00:00.072922,0 days 00:01:21.226949,94.0,94.0,80
656,15,4096,1024,768,0.25,5,0 days 00:00:00.072922,0 days 00:01:33.089210,94.0,94.0,80
657,15,4096,2048,512,0.75,2,0 days 00:00:00.079434,0 days 00:01:45.391402,91.0,91.0,80
658,15,4096,2048,512,0.75,3,0 days 00:00:00.079434,0 days 00:01:50.309945,94.0,94.0,80
659,15,4096,2048,512,0.75,5,0 days 00:00:00.079434,0 days 00:01:36.118884,93.0,93.0,80
660,15,4096,2048,1024,0.5,2,0 days 00:00:00.071238,0 days 00:02:22.559568,91.0,91.0,80
661,15,4096,2048,1024,0.5,3,0 days 00:00:00.071238,0 days 00:01:22.552839,93.0,93.0,80
662,15,4096,2048,1024,0.5,5,0 days 00:00:00.071238,0 days 00:02:22.605879,94.0,95.0,80
663,15,4096,2048,1536,0.25,2,0 days 00:00:00.069640,0 days 00:02:04.806133,90.0,91.0,80
664,15,4096,2048,1536,0.25,3,0 days 00:00:00.069640,0 days 00:02:04.705667,94.0,94.0,80
665,15,4096,2048,1536,0.25,5,0 days 00:00:00.069640,0 days 00:01:31.456272,94.0,94.0,75
666,15,4096,4096,1024,0.75,2,0 days 00:00:00.071489,0 days 00:02:02.325924,92.0,92.0,80
667,15,4096,4096,1024,0.75,3,0 days 00:00:00.071489,0 days 00:02:22.592326,93.0,93.0,80
668,15,4096,4096,1024,0.75,5,0 days 00:00:00.071489,0 days 00:01:33.971847,94.0,94.0,80
669,15,4096,4096,2048,0.5,2,0 days 00:00:00.067293,0 days 00:01:58.820055,90.0,91.0,80
670,15,4096,4096,2048,0.5,3,0 days 00:00:00.067293,0 days 00:01:41.795473,94.0,94.0,80
671,15,4096,4096,2048,0.5,5,0 days 00:00:00.067293,0 days 00:01:28.629680,95.0,95.0,80
672,15,4096,4096,3072,0.25,2,0 days 00:00:00.070030,0 days 00:03:22.536032,91.0,92.0,80
673,15,4096,4096,3072,0.25,3,0 days 00:00:00.070030,0 days 00:02:22.578415,94.0,94.0,80
674,15,4096,4096,3072,0.25,5,0 days 00:00:00.070030,0 days 00:01:26.374738,95.0,95.0,62
675,18,256,256,64,0.75,2,0 days 00:00:00.383838,0 days 00:01:35.148321,85.0,84.0,63
676,18,256,256,64,0.75,3,0 days 00:00:00.383838,0 days 00:01:43.705270,90.0,90.0,71
677,18,256,256,64,0.75,5,0 days 00:00:00.383838,0 days 00:02:20.302408,92.0,92.0,69
678,18,256,256,128,0.5,2,0 days 00:00:00.069534,0 days 00:01:27.321708,90.0,90.0,80
679,18,256,256,128,0.5,3,0 days 00:00:00.069534,0 days 00:01:29.834262,91.0,92.0,80
680,18,256,256,128,0.5,5,0 days 00:00:00.069534,0 days 00:01:46.772689,92.0,92.0,80
681,18,256,256,192,0.25,2,0 days 00:00:00.067233,0 days 00:01:09.396646,89.0,89.0,80
682,18,256,256,192,0.25,3,0 days 00:00:00.067233,0 days 00:01:22.958015,92.0,92.0,80
683,18,256,256,192,0.25,5,0 days 00:00:00.067233,0 days 00:01:29.566288,92.0,92.0,80
684,18,512,256,64,0.75,2,0 days 00:00:00.080185,0 days 00:02:00.712164,89.0,89.0,80
685,18,512,256,64,0.75,3,0 days 00:00:00.080185,0 days 00:02:22.583291,91.0,91.0,80
686,18,512,256,64,0.75,5,0 days 00:00:00.080185,0 days 00:02:46.739219,93.0,94.0,80
687,18,512,256,128,0.5,2,0 days 00:00:00.071368,0 days 00:02:22.563333,89.0,90.0,80
688,18,512,256,128,0.5,3,0 days 00:00:00.071368,0 days 00:02:22.545704,91.0,92.0,80
689,18,512,256,128,0.5,5,0 days 00:00:00.071368,0 days 00:01:25.177395,92.0,92.0,64
690,18,512,256,192,0.25,2,0 days 00:00:00.069720,0 days 00:00:47.237283,88.0,88.0,58
691,18,512,256,192,0.25,3,0 days 00:00:00.069720,0 days 00:01:15.547760,92.0,92.0,80
692,18,512,256,192,0.25,5,0 days 00:00:00.069720,0 days 00:02:22.548905,95.0,95.0,80
693,18,512,512,128,0.75,2,0 days 00:00:00.072341,0 days 00:02:22.543898,91.0,91.0,80
694,18,512,512,128,0.75,3,0 days 00:00:00.072341,0 days 00:01:32.061512,93.0,93.0,80
695,18,512,512,128,0.75,5,0 days 00:00:00.072341,0 days 00:01:59.718326,92.0,92.0,80
696,18,512,512,256,0.5,2,0 days 00:00:00.068617,0 days 00:01:28.950655,89.0,90.0,80
697,18,512,512,256,0.5,3,0 days 00:00:00.068617,0 days 00:01:18.316907,91.0,92.0,80
698,18,512,512,256,0.5,5,0 days 00:00:00.068617,0 days 00:01:21.291502,92.0,92.0,80
699,18,512,512,384,0.25,2,0 days 00:00:00.066373,0 days 00:01:12.092039,91.0,91.0,80
700,18,512,512,384,0.25,3,0 days 00:00:00.066373,0 days 00:01:09.523419,92.0,92.0,80
701,18,512,512,384,0.25,5,0 days 00:00:00.066373,0 days 00:01:22.141073,95.0,95.0,80
702,18,1024,256,64,0.75,2,0 days 00:00:00.090445,0 days 00:02:22.593451,89.0,90.0,80
703,18,1024,256,64,0.75,3,0 days 00:00:00.090445,0 days 00:02:22.608004,93.0,93.0,80
704,18,1024,256,64,0.75,5,0 days 00:00:00.090445,0 days 00:02:42.216039,95.0,95.0,79
705,18,1024,256,128,0.5,2,0 days 00:00:00.077410,0 days 00:01:20.301998,90.0,90.0,80
706,18,1024,256,128,0.5,3,0 days 00:00:00.077410,0 days 00:02:22.541374,89.0,90.0,80
707,18,1024,256,128,0.5,5,0 days 00:00:00.077410,0 days 00:01:46.312267,93.0,93.0,80
708,18,1024,256,192,0.25,2,0 days 00:00:00.073309,0 days 00:01:27.879597,91.0,91.0,80
709,18,1024,256,192,0.25,3,0 days 00:00:00.073309,0 days 00:01:22.548301,91.0,92.0,80
710,18,1024,256,192,0.25,5,0 days 00:00:00.073309,0 days 00:01:25.183725,92.0,92.0,74
711,18,1024,512,128,0.75,2,0 days 00:00:00.077891,0 days 00:02:22.572413,91.0,92.0,80
712,18,1024,512,128,0.75,3,0 days 00:00:00.077891,0 days 00:01:50.702580,93.0,94.0,80
713,18,1024,512,128,0.75,5,0 days 00:00:00.077891,0 days 00:01:43.032580,95.0,95.0,80
714,18,1024,512,256,0.5,2,0 days 00:00:00.071468,0 days 00:01:37.093562,90.0,90.0,80
715,18,1024,512,256,0.5,3,0 days 00:00:00.071468,0 days 00:01:35.752405,90.0,91.0,80
716,18,1024,512,256,0.5,5,0 days 00:00:00.071468,0 days 00:02:22.548194,93.0,94.0,80
717,18,1024,512,384,0.25,2,0 days 00:00:00.069535,0 days 00:01:21.871017,90.0,90.0,80
718,18,1024,512,384,0.25,3,0 days 00:00:00.069535,0 days 00:01:28.155875,94.0,94.0,80
719,18,1024,512,384,0.25,5,0 days 00:00:00.069535,0 days 00:01:17.997644,93.0,93.0,80
720,18,1024,1024,256,0.75,2,0 days 00:00:00.072685,0 days 00:01:29.635780,90.0,91.0,80
721,18,1024,1024,256,0.75,3,0 days 00:00:00.072685,0 days 00:01:47.670822,92.0,92.0,80
722,18,1024,1024,256,0.75,5,0 days 00:00:00.072685,0 days 00:01:34.947777,93.0,93.0,80
723,18,1024,1024,512,0.5,2,0 days 00:00:00.067893,0 days 00:02:22.551715,93.0,93.0,80
724,18,1024,1024,512,0.5,3,0 days 00:00:00.067893,0 days 00:01:34.924879,93.0,93.0,80
725,18,1024,1024,512,0.5,5,0 days 00:00:00.067893,0 days 00:01:29.110750,94.0,95.0,80
726,18,1024,1024,768,0.25,2,0 days 00:00:00.067467,0 days 00:01:48.613084,91.0,92.0,80
727,18,1024,1024,768,0.25,3,0 days 00:00:00.067467,0 days 00:02:22.546391,92.0,92.0,80
728,18,1024,1024,768,0.25,5,0 days 00:00:00.067467,0 days 00:01:20.109576,94.0,94.0,77
729,18,2048,256,64,0.75,2,0 days 00:00:00.118667,0 days 00:02:11.996430,89.0,90.0,80
730,18,2048,256,64,0.75,3,0 days 00:00:00.118667,0 days 00:02:22.586556,92.0,92.0,80
731,18,2048,256,64,0.75,5,0 days 00:00:00.118667,0 days 00:01:54.734116,93.0,93.0,52
732,18,2048,256,128,0.5,2,0 days 00:00:00.090804,0 days 00:01:46.897572,90.0,91.0,80
733,18,2048,256,128,0.5,3,0 days 00:00:00.090804,0 days 00:01:29.384173,90.0,91.0,73
734,18,2048,256,128,0.5,5,0 days 00:00:00.090804,0 days 00:01:51.046268,93.0,93.0,75
735,18,2048,256,192,0.25,2,0 days 00:00:00.083363,0 days 00:02:00.878488,88.0,88.0,80
736,18,2048,256,192,0.25,3,0 days 00:00:00.083363,0 days 00:01:11.180910,92.0,92.0,69
737,18,2048,256,192,0.25,5,0 days 00:00:00.083363,0 days 00:01:39.466573,93.0,94.0,80
738,18,2048,512,128,0.75,2,0 days 00:00:00.091908,0 days 00:02:22.569499,91.0,91.0,80
739,18,2048,512,128,0.75,3,0 days 00:00:00.091908,0 days 00:02:22.559167,93.0,94.0,80
740,18,2048,512,128,0.75,5,0 days 00:00:00.091908,0 days 00:01:54.705665,95.0,95.0,75
741,18,2048,512,256,0.5,2,0 days 00:00:00.079102,0 days 00:01:42.869908,91.0,91.0,80
742,18,2048,512,256,0.5,3,0 days 00:00:00.079102,0 days 00:01:15.673904,92.0,92.0,68
743,18,2048,512,256,0.5,5,0 days 00:00:00.079102,0 days 00:01:22.548603,93.0,94.0,80
744,18,2048,512,384,0.25,2,0 days 00:00:00.074264,0 days 00:01:08.441500,91.0,91.0,80
745,18,2048,512,384,0.25,3,0 days 00:00:00.074264,0 days 00:01:22.238690,93.0,93.0,80
746,18,2048,512,384,0.25,5,0 days 00:00:00.074264,0 days 00:01:25.434934,94.0,94.0,80
747,18,2048,1024,256,0.75,2,0 days 00:00:00.079753,0 days 00:01:42.152471,91.0,92.0,80
748,18,2048,1024,256,0.75,3,0 days 00:00:00.079753,0 days 00:01:43.142830,93.0,93.0,73
749,18,2048,1024,256,0.75,5,0 days 00:00:00.079753,0 days 00:01:52.362085,93.0,94.0,78
750,18,2048,1024,512,0.5,2,0 days 00:00:00.070578,0 days 00:01:42.807712,91.0,91.0,80
751,18,2048,1024,512,0.5,3,0 days 00:00:00.070578,0 days 00:01:42.193628,93.0,93.0,80
752,18,2048,1024,512,0.5,5,0 days 00:00:00.070578,0 days 00:01:31.407418,95.0,95.0,80
753,18,2048,1024,768,0.25,2,0 days 00:00:00.071275,0 days 00:01:08.609799,92.0,92.0,80
754,18,2048,1024,768,0.25,3,0 days 00:00:00.071275,0 days 00:02:22.550465,92.0,92.0,80
755,18,2048,1024,768,0.25,5,0 days 00:00:00.071275,0 days 00:01:32.899098,96.0,96.0,80
756,18,2048,2048,512,0.75,2,0 days 00:00:00.071725,0 days 00:01:47.665402,93.0,93.0,80
757,18,2048,2048,512,0.75,3,0 days 00:00:00.071725,0 days 00:01:33.630453,94.0,94.0,80
758,18,2048,2048,512,0.75,5,0 days 00:00:00.071725,0 days 00:01:24.389927,94.0,94.0,70
759,18,2048,2048,1024,0.5,2,0 days 00:00:00.070022,0 days 00:02:22.543095,91.0,91.0,80
760,18,2048,2048,1024,0.5,3,0 days 00:00:00.070022,0 days 00:01:19.271862,94.0,94.0,80
761,18,2048,2048,1024,0.5,5,0 days 00:00:00.070022,0 days 00:01:37.087297,95.0,95.0,78
762,18,2048,2048,1536,0.25,2,0 days 00:00:00.069056,0 days 00:02:22.913372,92.0,92.0,80
763,18,2048,2048,1536,0.25,3,0 days 00:00:00.069056,0 days 00:01:51.286197,94.0,94.0,80
764,18,2048,2048,1536,0.25,5,0 days 00:00:00.069056,0 days 00:01:25.494325,95.0,95.0,70
765,18,4096,256,64,0.75,2,0 days 00:00:00.154238,0 days 00:03:22.619190,90.0,91.0,80
766,18,4096,256,64,0.75,3,0 days 00:00:00.154238,0 days 00:03:22.609978,92.0,92.0,80
767,18,4096,256,64,0.75,5,0 days 00:00:00.154238,0 days 00:03:22.290212,91.0,92.0,80
768,18,4096,256,128,0.5,2,0 days 00:00:00.120674,0 days 00:01:55.580036,90.0,91.0,80
769,18,4096,256,128,0.5,3,0 days 00:00:00.120674,0 days 00:02:22.586166,92.0,92.0,80
770,18,4096,256,128,0.5,5,0 days 00:00:00.120674,0 days 00:02:03.167559,93.0,93.0,79
771,18,4096,256,192,0.25,2,0 days 00:00:00.102150,0 days 00:02:22.571212,90.0,90.0,80
772,18,4096,256,192,0.25,3,0 days 00:00:00.102150,0 days 00:01:24.650864,90.0,90.0,72
773,18,4096,256,192,0.25,5,0 days 00:00:00.102150,0 days 00:02:22.835314,93.0,94.0,80
774,18,4096,512,128,0.75,2,0 days 00:00:00.118699,0 days 00:02:08.261963,90.0,91.0,80
775,18,4096,512,128,0.75,3,0 days 00:00:00.118699,0 days 00:01:58.407249,93.0,93.0,80
776,18,4096,512,128,0.75,5,0 days 00:00:00.118699,0 days 00:03:01.374034,93.0,93.0,80
