,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
515,12,4096,1024,256,0.75,5,0 days 00:00:00.090230,0 days 00:01:23.582814,91.0,91.6,65
516,12,4096,1024,512,0.5,2,0 days 00:00:00.081563,0 days 00:01:44.829112,87.6,88.8,78
517,12,4096,1024,512,0.5,3,0 days 00:00:00.081563,0 days 00:01:38.171037,90.2,90.4,77
518,12,4096,1024,512,0.5,5,0 days 00:00:00.081563,0 days 00:01:06.534110,90.4,90.6,62
519,12,4096,1024,768,0.25,2,0 days 00:00:00.078268,0 days 00:01:58.054109,86.6,88.2,73
520,12,4096,1024,768,0.25,3,0 days 00:00:00.078268,0 days 00:01:38.165997,91.0,91.6,77
521,12,4096,1024,768,0.25,5,0 days 00:00:00.078268,0 days 00:01:09.504513,90.6,91.4,64
522,12,4096,2048,512,0.75,2,0 days 00:00:00.085310,0 days 00:01:34.086449,87.6,88.6,78
523,12,4096,2048,512,0.75,3,0 days 00:00:00.085310,0 days 00:01:15.679144,88.6,88.8,61
524,12,4096,2048,512,0.75,5,0 days 00:00:00.085310,0 days 00:01:13.054435,90.2,90.6,63
525,12,4096,2048,1024,0.5,2,0 days 00:00:00.077257,0 days 00:01:45.972039,87.0,88.2,78
526,12,4096,2048,1024,0.5,3,0 days 00:00:00.077257,0 days 00:01:36.430237,88.4,89.6,71
527,12,4096,2048,1024,0.5,5,0 days 00:00:00.077257,0 days 00:01:26.379985,93.4,93.6,74
528,12,4096,2048,1536,0.25,2,0 days 00:00:00.073481,0 days 00:01:41.158266,86.0,87.6,77
529,12,4096,2048,1536,0.25,3,0 days 00:00:00.073481,0 days 00:02:16.187706,90.8,91.2,80
530,12,4096,2048,1536,0.25,5,0 days 00:00:00.073481,0 days 00:01:13.867716,92.2,92.4,66
531,12,4096,4096,1024,0.75,2,0 days 00:00:00.077692,0 days 00:01:30.021404,86.8,88.4,73
532,12,4096,4096,1024,0.75,3,0 days 00:00:00.077692,0 days 00:01:59.743244,90.6,91.0,80
533,12,4096,4096,1024,0.75,5,0 days 00:00:00.077692,0 days 00:01:13.613998,90.6,90.8,65
534,12,4096,4096,2048,0.5,2,0 days 00:00:00.073767,0 days 00:01:47.407514,87.8,88.8,80
535,12,4096,4096,2048,0.5,3,0 days 00:00:00.073767,0 days 00:02:00.197825,91.4,91.8,77
536,12,4096,4096,2048,0.5,5,0 days 00:00:00.073767,0 days 00:01:13.202791,91.2,91.4,61
537,12,4096,4096,3072,0.25,2,0 days 00:00:00.071195,0 days 00:02:09.412033,88.2,89.2,80
538,12,4096,4096,3072,0.25,3,0 days 00:00:00.071195,0 days 00:02:22.200383,90.8,91.0,80
539,12,4096,4096,3072,0.25,5,0 days 00:00:00.071195,0 days 00:01:42.681214,92.8,93.0,76
540,15,256,256,64,0.75,2,0 days 00:00:00.375176,0 days 00:00:46.817472,79.0,75.6,36
541,15,256,256,64,0.75,3,0 days 00:00:00.375176,0 days 00:01:26.061191,86.4,86.0,62
542,15,256,256,64,0.75,5,0 days 00:00:00.375176,0 days 00:01:38.938517,83.6,83.0,59
543,15,256,256,128,0.5,2,0 days 00:00:00.069099,0 days 00:01:09.244424,83.2,83.2,58
544,15,256,256,128,0.5,3,0 days 00:00:00.069099,0 days 00:01:12.020291,86.2,87.6,68
545,15,256,256,128,0.5,5,0 days 00:00:00.069099,0 days 00:00:57.365457,82.4,80.8,47
546,15,256,256,192,0.25,2,0 days 00:00:00.068205,0 days 00:00:16.823061,71.2,71.8,22
547,15,256,256,192,0.25,3,0 days 00:00:00.068205,0 days 00:01:03.534831,87.0,86.8,63
548,15,256,256,192,0.25,5,0 days 00:00:00.068205,0 days 00:01:32.222869,89.0,88.8,65
549,15,512,256,64,0.75,2,0 days 00:00:00.080337,0 days 00:01:16.962546,81.6,84.2,61
550,15,512,256,64,0.75,3,0 days 00:00:00.080337,0 days 00:01:20.808620,87.6,88.2,59
551,15,512,256,64,0.75,5,0 days 00:00:00.080337,0 days 00:01:42.742605,89.2,89.0,56
552,15,512,256,128,0.5,2,0 days 00:00:00.071561,0 days 00:01:10.168752,83.4,84.2,61
553,15,512,256,128,0.5,3,0 days 00:00:00.071561,0 days 00:01:05.519987,87.8,88.2,65
554,15,512,256,128,0.5,5,0 days 00:00:00.071561,0 days 00:01:25.680930,88.2,88.8,62
555,15,512,256,192,0.25,2,0 days 00:00:00.069542,0 days 00:00:41.709146,83.0,82.6,54
556,15,512,256,192,0.25,3,0 days 00:00:00.069542,0 days 00:01:03.028333,89.6,90.2,71
557,15,512,256,192,0.25,5,0 days 00:00:00.069542,0 days 00:01:05.351583,87.6,88.6,64
558,15,512,512,128,0.75,2,0 days 00:00:00.071188,0 days 00:01:19.229348,86.4,87.6,71
559,15,512,512,128,0.75,3,0 days 00:00:00.071188,0 days 00:01:06.929314,88.8,89.4,59
560,15,512,512,128,0.75,5,0 days 00:00:00.071188,0 days 00:01:18.542859,90.6,90.6,67
561,15,512,512,256,0.5,2,0 days 00:00:00.067199,0 days 00:00:58.516001,84.0,85.8,70
562,15,512,512,256,0.5,3,0 days 00:00:00.067199,0 days 00:01:03.911217,88.0,89.0,71
563,15,512,512,256,0.5,5,0 days 00:00:00.067199,0 days 00:01:01.929857,88.6,89.0,65
564,15,512,512,384,0.25,2,0 days 00:00:00.066882,0 days 00:01:26.190337,88.2,88.8,80
565,15,512,512,384,0.25,3,0 days 00:00:00.066882,0 days 00:01:07.436544,89.6,90.4,75
566,15,512,512,384,0.25,5,0 days 00:00:00.066882,0 days 00:01:18.440485,90.4,90.8,69
567,15,1024,256,64,0.75,2,0 days 00:00:00.091474,0 days 00:01:52.494100,87.4,87.8,74
568,15,1024,256,64,0.75,3,0 days 00:00:00.091474,0 days 00:01:24.460002,85.8,86.4,54
569,15,1024,256,64,0.75,5,0 days 00:00:00.091474,0 days 00:01:30.452817,84.6,85.2,49
570,15,1024,256,128,0.5,2,0 days 00:00:00.079970,0 days 00:01:06.932392,84.4,85.6,65
571,15,1024,256,128,0.5,3,0 days 00:00:00.079970,0 days 00:01:12.666712,85.0,85.6,53
572,15,1024,256,128,0.5,5,0 days 00:00:00.079970,0 days 00:01:29.101940,87.4,87.0,69
573,15,1024,256,192,0.25,2,0 days 00:00:00.074420,0 days 00:01:04.092314,83.6,85.8,67
574,15,1024,256,192,0.25,3,0 days 00:00:00.074420,0 days 00:00:53.177749,86.8,87.2,58
575,15,1024,256,192,0.25,5,0 days 00:00:00.074420,0 days 00:01:23.463875,87.6,88.6,63
576,15,1024,512,128,0.75,2,0 days 00:00:00.078646,0 days 00:00:43.610162,80.8,81.6,38
577,15,1024,512,128,0.75,3,0 days 00:00:00.078646,0 days 00:01:19.372110,89.0,89.4,66
578,15,1024,512,128,0.75,5,0 days 00:00:00.078646,0 days 00:01:12.268636,87.8,88.2,54
579,15,1024,512,256,0.5,2,0 days 00:00:00.071586,0 days 00:00:58.200211,82.6,85.0,56
580,15,1024,512,256,0.5,3,0 days 00:00:00.071586,0 days 00:01:18.814450,89.2,89.6,74
581,15,1024,512,256,0.5,5,0 days 00:00:00.071586,0 days 00:00:59.149016,83.0,85.8,53
582,15,1024,512,384,0.25,2,0 days 00:00:00.068794,0 days 00:01:10.671226,87.4,88.4,79
583,15,1024,512,384,0.25,3,0 days 00:00:00.068794,0 days 00:01:23.964988,89.4,90.4,73
584,15,1024,512,384,0.25,5,0 days 00:00:00.068794,0 days 00:01:04.633208,87.4,87.4,66
585,15,1024,1024,256,0.75,2,0 days 00:00:00.071466,0 days 00:01:24.161787,87.4,88.8,77
586,15,1024,1024,256,0.75,3,0 days 00:00:00.071466,0 days 00:01:35.860828,92.4,93.0,80
587,15,1024,1024,256,0.75,5,0 days 00:00:00.071466,0 days 00:01:03.868964,89.0,88.6,59
588,15,1024,1024,512,0.5,2,0 days 00:00:00.069610,0 days 00:01:08.598390,86.6,88.2,71
589,15,1024,1024,512,0.5,3,0 days 00:00:00.069610,0 days 00:00:57.410659,86.8,88.0,63
590,15,1024,1024,512,0.5,5,0 days 00:00:00.069610,0 days 00:00:57.726079,90.0,90.4,58
591,15,1024,1024,768,0.25,2,0 days 00:00:00.067899,0 days 00:01:18.976848,86.4,87.6,71
592,15,1024,1024,768,0.25,3,0 days 00:00:00.067899,0 days 00:01:26.413715,89.2,89.6,80
593,15,1024,1024,768,0.25,5,0 days 00:00:00.067899,0 days 00:01:04.706848,89.8,90.4,64
594,15,2048,256,64,0.75,2,0 days 00:00:00.116248,0 days 00:01:11.110019,78.4,82.4,47
595,15,2048,256,64,0.75,3,0 days 00:00:00.116248,0 days 00:01:27.212870,85.2,84.6,56
596,15,2048,256,64,0.75,5,0 days 00:00:00.116248,0 days 00:01:38.035077,86.0,85.6,50
597,15,2048,256,128,0.5,2,0 days 00:00:00.091636,0 days 00:01:09.227739,82.2,81.6,56
598,15,2048,256,128,0.5,3,0 days 00:00:00.091636,0 days 00:01:18.629066,86.4,87.0,63
599,15,2048,256,128,0.5,5,0 days 00:00:00.091636,0 days 00:01:42.848899,89.6,90.8,71
600,15,2048,256,192,0.25,2,0 days 00:00:00.082935,0 days 00:01:12.209008,85.2,85.6,62
601,15,2048,256,192,0.25,3,0 days 00:00:00.082935,0 days 00:01:22.206483,88.4,88.2,66
602,15,2048,256,192,0.25,5,0 days 00:00:00.082935,0 days 00:01:23.816638,89.4,90.0,66
603,15,2048,512,128,0.75,2,0 days 00:00:00.090273,0 days 00:01:17.441554,85.6,86.0,60
604,15,2048,512,128,0.75,3,0 days 00:00:00.090273,0 days 00:01:39.999202,89.2,89.6,71
605,15,2048,512,128,0.75,5,0 days 00:00:00.090273,0 days 00:01:28.499340,85.6,86.6,61
606,15,2048,512,256,0.5,2,0 days 00:00:00.080675,0 days 00:01:31.006419,87.8,88.4,68
607,15,2048,512,256,0.5,3,0 days 00:00:00.080675,0 days 00:00:55.325172,86.8,86.6,51
608,15,2048,512,256,0.5,5,0 days 00:00:00.080675,0 days 00:01:14.242131,91.2,91.4,63
609,15,2048,512,384,0.25,2,0 days 00:00:00.073696,0 days 00:01:33.165243,88.2,89.0,75
610,15,2048,512,384,0.25,3,0 days 00:00:00.073696,0 days 00:01:10.384837,88.2,89.2,68
611,15,2048,512,384,0.25,5,0 days 00:00:00.073696,0 days 00:01:02.162236,88.8,89.0,59
612,15,2048,1024,256,0.75,2,0 days 00:00:00.078432,0 days 00:01:22.758541,86.2,87.8,72
613,15,2048,1024,256,0.75,3,0 days 00:00:00.078432,0 days 00:01:22.065392,91.0,91.0,71
614,15,2048,1024,256,0.75,5,0 days 00:00:00.078432,0 days 00:01:20.002591,87.0,87.2,64
615,15,2048,1024,512,0.5,2,0 days 00:00:00.071539,0 days 00:01:52.498235,89.0,89.8,80
616,15,2048,1024,512,0.5,3,0 days 00:00:00.071539,0 days 00:01:12.383366,90.8,90.8,67
617,15,2048,1024,512,0.5,5,0 days 00:00:00.071539,0 days 00:01:14.397239,91.4,91.6,68
618,15,2048,1024,768,0.25,2,0 days 00:00:00.070862,0 days 00:01:24.947431,89.0,89.6,77
619,15,2048,1024,768,0.25,3,0 days 00:00:00.070862,0 days 00:01:21.860967,90.8,91.0,73
620,15,2048,1024,768,0.25,5,0 days 00:00:00.070862,0 days 00:01:08.719897,91.2,91.8,66
621,15,2048,2048,512,0.75,2,0 days 00:00:00.069361,0 days 00:01:45.136783,88.2,89.0,72
622,15,2048,2048,512,0.75,3,0 days 00:00:00.069361,0 days 00:01:36.373409,91.4,91.8,76
623,15,2048,2048,512,0.75,5,0 days 00:00:00.069361,0 days 00:01:33.007513,92.6,93.0,72
624,15,2048,2048,1024,0.5,2,0 days 00:00:00.068857,0 days 00:01:37.551707,87.6,88.6,80
625,15,2048,2048,1024,0.5,3,0 days 00:00:00.068857,0 days 00:01:30.932562,90.8,91.4,78
626,15,2048,2048,1024,0.5,5,0 days 00:00:00.068857,0 days 00:01:13.923380,90.6,91.2,63
627,15,2048,2048,1536,0.25,2,0 days 00:00:00.067118,0 days 00:01:38.381610,86.4,87.8,78
628,15,2048,2048,1536,0.25,3,0 days 00:00:00.067118,0 days 00:01:43.017315,91.6,92.2,79
629,15,2048,2048,1536,0.25,5,0 days 00:00:00.067118,0 days 00:01:18.314541,92.8,93.2,73
630,15,4096,256,64,0.75,2,0 days 00:00:00.153933,0 days 00:01:40.555779,86.6,85.4,61
631,15,4096,256,64,0.75,3,0 days 00:00:00.153933,0 days 00:01:24.436832,86.4,85.6,51
632,15,4096,256,64,0.75,5,0 days 00:00:00.153933,0 days 00:01:46.937672,87.4,87.0,54
633,15,4096,256,128,0.5,2,0 days 00:00:00.116868,0 days 00:01:13.530461,83.2,83.2,52
634,15,4096,256,128,0.5,3,0 days 00:00:00.116868,0 days 00:01:23.128973,88.0,88.2,70
635,15,4096,256,128,0.5,5,0 days 00:00:00.116868,0 days 00:01:22.738926,87.4,88.8,55
636,15,4096,256,192,0.25,2,0 days 00:00:00.101320,0 days 00:01:17.489615,84.8,85.2,65
637,15,4096,256,192,0.25,3,0 days 00:00:00.101320,0 days 00:01:18.998426,88.0,88.2,65
638,15,4096,256,192,0.25,5,0 days 00:00:00.101320,0 days 00:01:24.413037,90.0,90.4,65
639,15,4096,512,128,0.75,2,0 days 00:00:00.116157,0 days 00:01:10.847356,85.0,85.6,53
640,15,4096,512,128,0.75,3,0 days 00:00:00.116157,0 days 00:01:28.720021,87.8,87.6,57
641,15,4096,512,128,0.75,5,0 days 00:00:00.116157,0 days 00:01:20.615834,88.6,88.0,51
642,15,4096,512,256,0.5,2,0 days 00:00:00.091701,0 days 00:02:12.698741,88.4,89.2,80
643,15,4096,512,256,0.5,3,0 days 00:00:00.091701,0 days 00:01:32.168608,88.4,89.6,76
644,15,4096,512,256,0.5,5,0 days 00:00:00.091701,0 days 00:01:48.359304,91.4,91.8,71
645,15,4096,512,384,0.25,2,0 days 00:00:00.083418,0 days 00:01:52.592673,87.0,88.6,78
646,15,4096,512,384,0.25,3,0 days 00:00:00.083418,0 days 00:01:35.797121,90.2,91.0,77
647,15,4096,512,384,0.25,5,0 days 00:00:00.083418,0 days 00:01:46.973943,91.8,92.2,73
648,15,4096,1024,256,0.75,2,0 days 00:00:00.091646,0 days 00:01:56.220259,88.6,89.8,80
649,15,4096,1024,256,0.75,3,0 days 00:00:00.091646,0 days 00:01:38.701832,91.4,91.4,76
650,15,4096,1024,256,0.75,5,0 days 00:00:00.091646,0 days 00:01:19.622807,90.0,90.2,58
651,15,4096,1024,512,0.5,2,0 days 00:00:00.078846,0 days 00:01:36.316683,88.4,89.4,79
652,15,4096,1024,512,0.5,3,0 days 00:00:00.078846,0 days 00:01:39.424054,90.0,90.6,77
653,15,4096,1024,512,0.5,5,0 days 00:00:00.078846,0 days 00:01:17.267434,90.6,91.0,66
654,15,4096,1024,768,0.25,2,0 days 00:00:00.072922,0 days 00:01:37.330894,88.0,89.0,78
655,15,4096,1024,768,0.25,3,0 days 00:00:00.072922,0 days 00:01:46.659146,92.2,92.2,80
656,15,4096,1024,768,0.25,5,0 days 00:00:00.072922,0 days 00:01:27.153504,91.8,92.0,66
657,15,4096,2048,512,0.75,2,0 days 00:00:00.079434,0 days 00:01:39.585783,88.8,89.6,80
658,15,4096,2048,512,0.75,3,0 days 00:00:00.079434,0 days 00:01:37.976550,91.4,91.6,77
659,15,4096,2048,512,0.75,5,0 days 00:00:00.079434,0 days 00:01:24.903502,91.2,91.4,66
660,15,4096,2048,1024,0.5,2,0 days 00:00:00.071238,0 days 00:01:50.646567,88.6,89.2,76
661,15,4096,2048,1024,0.5,3,0 days 00:00:00.071238,0 days 00:01:45.642411,91.8,92.0,80
662,15,4096,2048,1024,0.5,5,0 days 00:00:00.071238,0 days 00:01:34.952996,92.4,92.8,74
663,15,4096,2048,1536,0.25,2,0 days 00:00:00.069640,0 days 00:02:02.619743,88.2,89.4,80
664,15,4096,2048,1536,0.25,3,0 days 00:00:00.069640,0 days 00:02:04.156578,92.0,92.4,80
665,15,4096,2048,1536,0.25,5,0 days 00:00:00.069640,0 days 00:01:36.387198,92.0,92.0,73
666,15,4096,4096,1024,0.75,2,0 days 00:00:00.071489,0 days 00:01:55.163459,90.6,91.0,80
667,15,4096,4096,1024,0.75,3,0 days 00:00:00.071489,0 days 00:01:48.034065,91.4,91.8,79
668,15,4096,4096,1024,0.75,5,0 days 00:00:00.071489,0 days 00:01:39.826871,92.4,92.6,77
669,15,4096,4096,2048,0.5,2,0 days 00:00:00.067293,0 days 00:02:00.034298,89.0,90.0,80
670,15,4096,4096,2048,0.5,3,0 days 00:00:00.067293,0 days 00:01:54.272186,91.8,92.2,80
671,15,4096,4096,2048,0.5,5,0 days 00:00:00.067293,0 days 00:01:33.679871,93.4,93.6,78
672,15,4096,4096,3072,0.25,2,0 days 00:00:00.070030,0 days 00:02:47.595210,88.4,89.2,80
673,15,4096,4096,3072,0.25,3,0 days 00:00:00.070030,0 days 00:02:08.272511,92.2,92.8,80
674,15,4096,4096,3072,0.25,5,0 days 00:00:00.070030,0 days 00:01:42.723768,94.2,94.2,71
675,18,256,256,64,0.75,2,0 days 00:00:00.383838,0 days 00:00:51.449872,79.2,76.4,35
676,18,256,256,64,0.75,3,0 days 00:00:00.383838,0 days 00:01:40.273433,85.6,84.8,60
677,18,256,256,64,0.75,5,0 days 00:00:00.383838,0 days 00:01:58.583085,86.4,85.2,61
678,18,256,256,128,0.5,2,0 days 00:00:00.069534,0 days 00:01:01.922891,84.8,84.4,60
679,18,256,256,128,0.5,3,0 days 00:00:00.069534,0 days 00:01:16.899833,88.4,89.4,68
680,18,256,256,128,0.5,5,0 days 00:00:00.069534,0 days 00:01:50.083070,90.0,90.2,71
681,18,256,256,192,0.25,2,0 days 00:00:00.067233,0 days 00:00:59.852489,82.8,81.6,56
682,18,256,256,192,0.25,3,0 days 00:00:00.067233,0 days 00:01:09.398840,89.2,89.6,69
683,18,256,256,192,0.25,5,0 days 00:00:00.067233,0 days 00:01:15.237341,87.2,88.8,68
684,18,512,256,64,0.75,2,0 days 00:00:00.080185,0 days 00:01:52.061222,84.8,86.2,73
685,18,512,256,64,0.75,3,0 days 00:00:00.080185,0 days 00:01:27.530312,85.4,85.0,53
686,18,512,256,64,0.75,5,0 days 00:00:00.080185,0 days 00:02:20.342710,90.2,90.2,70
687,18,512,256,128,0.5,2,0 days 00:00:00.071368,0 days 00:01:32.758404,85.0,86.4,66
688,18,512,256,128,0.5,3,0 days 00:00:00.071368,0 days 00:01:31.578086,86.6,86.8,62
689,18,512,256,128,0.5,5,0 days 00:00:00.071368,0 days 00:01:38.844024,90.4,90.6,66
690,18,512,256,192,0.25,2,0 days 00:00:00.069720,0 days 00:00:38.649034,83.8,82.6,47
691,18,512,256,192,0.25,3,0 days 00:00:00.069720,0 days 00:01:23.192146,90.4,90.8,71
692,18,512,256,192,0.25,5,0 days 00:00:00.069720,0 days 00:01:47.096824,91.8,91.8,74
693,18,512,512,128,0.75,2,0 days 00:00:00.072341,0 days 00:01:40.339164,88.2,88.0,69
694,18,512,512,128,0.75,3,0 days 00:00:00.072341,0 days 00:01:42.693623,90.4,90.2,69
695,18,512,512,128,0.75,5,0 days 00:00:00.072341,0 days 00:01:40.448544,90.6,91.0,67
696,18,512,512,256,0.5,2,0 days 00:00:00.068617,0 days 00:01:27.653258,88.4,89.6,80
697,18,512,512,256,0.5,3,0 days 00:00:00.068617,0 days 00:01:03.017142,88.0,88.4,66
698,18,512,512,256,0.5,5,0 days 00:00:00.068617,0 days 00:01:08.532914,90.0,90.2,71
699,18,512,512,384,0.25,2,0 days 00:00:00.066373,0 days 00:01:13.142137,90.2,90.6,80
700,18,512,512,384,0.25,3,0 days 00:00:00.066373,0 days 00:00:59.964707,87.8,88.8,64
701,18,512,512,384,0.25,5,0 days 00:00:00.066373,0 days 00:01:09.184220,92.2,92.4,68
702,18,1024,256,64,0.75,2,0 days 00:00:00.090445,0 days 00:01:41.028467,85.0,84.6,63
703,18,1024,256,64,0.75,3,0 days 00:00:00.090445,0 days 00:02:10.169720,91.2,91.4,74
704,18,1024,256,64,0.75,5,0 days 00:00:00.090445,0 days 00:02:08.489491,91.4,91.6,61
705,18,1024,256,128,0.5,2,0 days 00:00:00.077410,0 days 00:01:12.254016,85.6,85.8,66
706,18,1024,256,128,0.5,3,0 days 00:00:00.077410,0 days 00:01:21.389315,86.0,86.0,57
707,18,1024,256,128,0.5,5,0 days 00:00:00.077410,0 days 00:01:32.286097,88.8,89.2,70
708,18,1024,256,192,0.25,2,0 days 00:00:00.073309,0 days 00:01:40.373360,86.2,88.0,72
709,18,1024,256,192,0.25,3,0 days 00:00:00.073309,0 days 00:01:24.250292,88.0,88.8,64
710,18,1024,256,192,0.25,5,0 days 00:00:00.073309,0 days 00:01:16.898753,90.2,90.2,66
711,18,1024,512,128,0.75,2,0 days 00:00:00.077891,0 days 00:01:23.337047,87.0,87.2,64
712,18,1024,512,128,0.75,3,0 days 00:00:00.077891,0 days 00:01:27.573101,90.0,90.0,66
713,18,1024,512,128,0.75,5,0 days 00:00:00.077891,0 days 00:01:41.940460,92.0,92.2,68
714,18,1024,512,256,0.5,2,0 days 00:00:00.071468,0 days 00:01:21.817356,87.8,89.0,75
715,18,1024,512,256,0.5,3,0 days 00:00:00.071468,0 days 00:01:12.874074,88.8,89.2,67
716,18,1024,512,256,0.5,5,0 days 00:00:00.071468,0 days 00:01:27.816188,91.2,91.6,67
717,18,1024,512,384,0.25,2,0 days 00:00:00.069535,0 days 00:01:43.241659,87.2,87.4,73
718,18,1024,512,384,0.25,3,0 days 00:00:00.069535,0 days 00:01:29.868564,90.2,91.0,75
719,18,1024,512,384,0.25,5,0 days 00:00:00.069535,0 days 00:00:59.461913,88.0,88.6,55
720,18,1024,1024,256,0.75,2,0 days 00:00:00.072685,0 days 00:01:35.497782,89.2,90.2,78
721,18,1024,1024,256,0.75,3,0 days 00:00:00.072685,0 days 00:01:33.706472,90.4,90.8,73
722,18,1024,1024,256,0.75,5,0 days 00:00:00.072685,0 days 00:01:07.169208,89.6,89.2,58
723,18,1024,1024,512,0.5,2,0 days 00:00:00.067893,0 days 00:01:40.298197,90.6,91.0,78
724,18,1024,1024,512,0.5,3,0 days 00:00:00.067893,0 days 00:01:05.577636,89.8,90.4,69
725,18,1024,1024,512,0.5,5,0 days 00:00:00.067893,0 days 00:01:16.909523,93.4,93.6,74
726,18,1024,1024,768,0.25,2,0 days 00:00:00.067467,0 days 00:01:43.322686,89.4,89.8,79
727,18,1024,1024,768,0.25,3,0 days 00:00:00.067467,0 days 00:01:55.130092,90.6,90.8,77
728,18,1024,1024,768,0.25,5,0 days 00:00:00.067467,0 days 00:01:12.131498,91.2,92.0,73
729,18,2048,256,64,0.75,2,0 days 00:00:00.118667,0 days 00:02:02.617183,84.2,86.2,64
730,18,2048,256,64,0.75,3,0 days 00:00:00.118667,0 days 00:02:04.945193,87.6,88.2,71
731,18,2048,256,64,0.75,5,0 days 00:00:00.118667,0 days 00:02:16.833161,90.8,91.2,62
732,18,2048,256,128,0.5,2,0 days 00:00:00.090804,0 days 00:01:54.960321,88.0,89.0,74
733,18,2048,256,128,0.5,3,0 days 00:00:00.090804,0 days 00:01:18.053332,86.8,86.6,59
734,18,2048,256,128,0.5,5,0 days 00:00:00.090804,0 days 00:01:41.898114,90.0,90.2,67
735,18,2048,256,192,0.25,2,0 days 00:00:00.083363,0 days 00:01:18.395703,85.4,85.6,65
736,18,2048,256,192,0.25,3,0 days 00:00:00.083363,0 days 00:01:10.504799,88.6,89.0,63
737,18,2048,256,192,0.25,5,0 days 00:00:00.083363,0 days 00:01:32.330702,90.0,89.8,66
738,18,2048,512,128,0.75,2,0 days 00:00:00.091908,0 days 00:02:01.339969,88.2,88.2,71
739,18,2048,512,128,0.75,3,0 days 00:00:00.091908,0 days 00:01:53.355069,90.8,91.8,72
740,18,2048,512,128,0.75,5,0 days 00:00:00.091908,0 days 00:01:49.681425,92.4,92.8,69
741,18,2048,512,256,0.5,2,0 days 00:00:00.079102,0 days 00:01:57.955317,90.2,91.0,80
742,18,2048,512,256,0.5,3,0 days 00:00:00.079102,0 days 00:01:29.363447,88.8,89.6,64
743,18,2048,512,256,0.5,5,0 days 00:00:00.079102,0 days 00:01:10.834068,90.8,91.0,62
744,18,2048,512,384,0.25,2,0 days 00:00:00.074264,0 days 00:01:21.176246,87.8,88.2,73
745,18,2048,512,384,0.25,3,0 days 00:00:00.074264,0 days 00:01:33.006100,87.8,89.0,72
746,18,2048,512,384,0.25,5,0 days 00:00:00.074264,0 days 00:01:11.779218,90.6,90.4,62
747,18,2048,1024,256,0.75,2,0 days 00:00:00.079753,0 days 00:01:28.752138,88.8,88.8,66
748,18,2048,1024,256,0.75,3,0 days 00:00:00.079753,0 days 00:01:33.524294,90.6,90.8,73
749,18,2048,1024,256,0.75,5,0 days 00:00:00.079753,0 days 00:01:27.681004,91.6,91.8,67
750,18,2048,1024,512,0.5,2,0 days 00:00:00.070578,0 days 00:02:00.856903,90.8,91.0,80
751,18,2048,1024,512,0.5,3,0 days 00:00:00.070578,0 days 00:01:32.141914,91.4,91.8,79
752,18,2048,1024,512,0.5,5,0 days 00:00:00.070578,0 days 00:01:31.189488,93.6,94.0,75
753,18,2048,1024,768,0.25,2,0 days 00:00:00.071275,0 days 00:01:47.184687,90.6,91.4,80
754,18,2048,1024,768,0.25,3,0 days 00:00:00.071275,0 days 00:01:37.261998,89.6,89.8,74
755,18,2048,1024,768,0.25,5,0 days 00:00:00.071275,0 days 00:01:22.678797,93.0,93.0,70
756,18,2048,2048,512,0.75,2,0 days 00:00:00.071725,0 days 00:01:56.193932,91.2,91.4,80
757,18,2048,2048,512,0.75,3,0 days 00:00:00.071725,0 days 00:01:44.689525,91.4,92.0,78
758,18,2048,2048,512,0.75,5,0 days 00:00:00.071725,0 days 00:01:14.938886,90.2,90.0,62
759,18,2048,2048,1024,0.5,2,0 days 00:00:00.070022,0 days 00:01:42.615135,88.8,89.4,78
760,18,2048,2048,1024,0.5,3,0 days 00:00:00.070022,0 days 00:01:17.040610,89.6,89.4,64
761,18,2048,2048,1024,0.5,5,0 days 00:00:00.070022,0 days 00:01:40.015141,93.8,94.0,79
762,18,2048,2048,1536,0.25,2,0 days 00:00:00.069056,0 days 00:02:11.318186,90.4,90.8,80
763,18,2048,2048,1536,0.25,3,0 days 00:00:00.069056,0 days 00:01:49.790679,91.2,92.2,79
764,18,2048,2048,1536,0.25,5,0 days 00:00:00.069056,0 days 00:01:42.761786,93.8,93.8,75
765,18,4096,256,64,0.75,2,0 days 00:00:00.154238,0 days 00:02:20.077793,88.0,87.8,70
766,18,4096,256,64,0.75,3,0 days 00:00:00.154238,0 days 00:02:21.920162,88.6,88.8,66
767,18,4096,256,64,0.75,5,0 days 00:00:00.154238,0 days 00:02:35.810467,89.4,89.6,66
768,18,4096,256,128,0.5,2,0 days 00:00:00.120674,0 days 00:01:18.442087,85.2,85.4,54
769,18,4096,256,128,0.5,3,0 days 00:00:00.120674,0 days 00:01:28.192954,86.4,85.6,55
770,18,4096,256,128,0.5,5,0 days 00:00:00.120674,0 days 00:01:49.575949,89.6,90.4,64
771,18,4096,256,192,0.25,2,0 days 00:00:00.102150,0 days 00:01:51.451518,87.6,87.6,70
772,18,4096,256,192,0.25,3,0 days 00:00:00.102150,0 days 00:01:38.503169,88.8,89.6,69
773,18,4096,256,192,0.25,5,0 days 00:00:00.102150,0 days 00:01:36.086139,89.0,88.8,63
774,18,4096,512,128,0.75,2,0 days 00:00:00.118699,0 days 00:01:41.457327,87.0,87.2,66
775,18,4096,512,128,0.75,3,0 days 00:00:00.118699,0 days 00:01:35.623733,89.6,89.6,60
